label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
1,[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa,NOME UTENTE il network mati sì Non bisa dibuka mobile jkn io mau ke centro sanitario poi piè mau mostrare kartu elektoniknya kecewa,0.6677465438842773,1,[0.0332 0.9126 0.0081 0.04   0.0062],1,[0.113  0.7985 0.0075 0.0522 0.0288],"{'USERNAME': 'NOME UTENTE', 'Tidak': 'Non', 'tunjukkan': 'mostrare', 'ya': 'sì', 'puskesmes': 'centro sanitario', 'trus': 'poi', 'jaringannya': 'il network', 'piye': 'piè', 'Saya': 'io'}",1,3,8.16,0.6522727272727272,0.4431818181818182,0.8644147872924804,8.47581818181818,0.5840909090909091,0.20909090909090905,0.06818181818181812,0.5386363636363637
1,"It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.","It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.",1.0,4,[0.0801 0.082  0.0069 0.0186 0.8125],4,[0.0801 0.082  0.0069 0.0186 0.8125],,4,4,0.03,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.","[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.",1.0,1,[0.1077 0.8196 0.0117 0.0391 0.0219],1,[0.1077 0.8196 0.0117 0.0391 0.0219],"{'ya': 'sì', 'toko': 'negozio', 'gak': 'no', 'USERNAME': 'NOME UTENTE', 'kali': 'volta', 'tokoh': 'figura'}",1,1,54.99,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],NOME UTENTE sicuro Pomeriggio Sahabat Pos Kiriman tb sudah diterima sì sahabat accettare amore telah mempercayakan dan menggunakan servizio kami URL,0.6730880737304688,4,[0.023  0.0067 0.0128 0.0058 0.9517],4,[0.1265 0.3313 0.019  0.0164 0.5067],"{'Selamat': 'sicuro', 'Terima': 'accettare', 'URL': 'URL', 'Siang': 'Pomeriggio', 'kasih': 'amore', 'layanan': 'servizio', 'USERNAME': 'NOME UTENTE', 'tsb': 'tb', 'ya': 'sì'}",4,4,7.46,,,,,,,,
4,"Di hari ini, yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special.. Makasih mamih, makasih uwa, makasih kakek, makasih [URL]",Nel hari ini yap tepat di Data 23 juli dimana mungkin di hari ini gua merasa molto molto special Grazie mammina Grazie uwa Grazie Nonno Grazie URL,0.7418252229690552,4,[0.0927 0.0049 0.0173 0.0102 0.8748],4,[0.1696 0.0162 0.0384 0.031  0.7449],"{'mamih': 'mammina', 'kakek': 'Nonno', 'makasih': 'Grazie', 'URL': 'URL', 'tanggal': 'Data', 'uwa': 'uwa', '23': '23', 'Di': 'Nel', 'sangatsangat': 'molto molto', 'Makasih': 'Grazie'}",4,0,8.39,,,,,,,,
1,Buat yang teriak teriak ganti presiden...gimana pulang kampung naik kereta api...bagus kan stasiun kereta....kereta apinya juga bagus ber AC semua...coba 4 tahun yg lalu...banyak copetnyaaahh byk calonyaaahh,Buat yang gridò gridò Cambia Presidente gimana pulang kampung naik kereta fuoco Buona kan stazione kereta kereta il fuoco juga Buona ber aria condizionata semua Tentativo 4 tahun yg lalu banyak borsaiolo byk candidato,0.7847883701324463,1,[0.0317 0.9168 0.0111 0.0121 0.0283],4,[0.1468 0.1231 0.0147 0.0165 0.6989],"{'teriak': 'gridò', 'calonyaaahh': 'candidato', 'copetnyaaahh': 'borsaiolo', 'presiden': 'Presidente', 'ganti': 'Cambia', 'byk': 'byk', 'stasiun': 'stazione', '4': '4', 'AC': 'aria condizionata', 'api': 'fuoco', 'coba': 'Tentativo', 'bagus': 'Buona', 'apinya': 'il fuoco'}",4,0,10.02,,,,,,,,
1,belajar agama yg tuntas jd nga ngarang dalam hidup. Isa saja disebut2 dialquran trus lu mau jelek2in Isa?? Bisa baca alquran ga? [URL],belajar religione yg tuntas jd No ngarang dalam vita È un saja disebut2 comporre il corano poi l mau jelek2in È un Bisa baca alquran ga URL,0.8150510787963867,1,[0.0248 0.9365 0.0081 0.013  0.0176],1,[0.082  0.7985 0.0098 0.0411 0.0686],"{'lu': 'l', 'hidup': 'vita', 'agama': 'religione', 'ga': 'ga', 'Isa': 'È un', 'URL': 'URL', 'jelek2in': 'jelek2in', 'disebut2': 'disebut2', 'trus': 'poi', 'nga': 'No', 'dialquran': 'comporre il corano'}",1,1,8.01,,,,,,,,
4,"Hepibesdey canteeeekk [USERNAME] panjang umur, jadi pribadi yang jauh lebih baik, semoga apa yang di cita-citakan terwujud dan langgeng sama [USERNAME]",Hepibesdey canteeeek NOME UTENTE panjang umur jadi pribadi yang jauh lebih baik fiduciosamente apa yang di avverarsi dan langgeng sama NOME UTENTE,0.9010902643203736,4,[0.0391 0.0127 0.0319 0.006  0.9104],4,[0.0276 0.039  0.0131 0.0069 0.9135],"{'canteeeekk': 'canteeeek', 'USERNAME': 'NOME UTENTE', 'semoga': 'fiduciosamente', 'Hepibesdey': 'Hepibesdey', 'terwujud': 'avverarsi'}",4,4,6.7,,,,,,,,
3,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,1.0,1,[0.0892 0.7024 0.0174 0.0158 0.1751],1,[0.0892 0.7024 0.0174 0.0158 0.1751],,1,1,0.02,,,,,,,,
1,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ","Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",1.0,0,[0.4867 0.2994 0.0134 0.1665 0.0341],0,[0.4867 0.2994 0.0134 0.1665 0.0341],,0,0,0.12,,,,,,,,
