label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig,best_epoch
2,"Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]",Pixy ini kok gemesim Setelah jatuh mengasihi sama lip cream kayak nya bakal jatih mengasihi sama yang Huft,0.914327085018158,2,[0.1423 0.0029 0.8192 0.0153 0.0202],4,[0.0176 0.0013 0.158  0.0053 0.8179],"{'gemesim': 'gemesim', 'cinta': 'mengasihi'}",2,2,3.9686,0.759090909090909,0.634090909090909,0.9467951405454764,0.8358952272727272,0.675,0.125,-0.040909090909091006,0.7318181818181818,5.0
3,Penyakit hepatitis B 100x lebih infeksius dari HIV/AIDS Duhh serem! Dan belum ada obatnya.,Penyakit hepatitis B 100x lebih infeksius dari Duhh Dan belum ada,0.9448561668395996,3,[0.0031 0.0014 0.0022 0.9905 0.0027],0,[0.4651 0.0461 0.0327 0.1112 0.3449],{'Duhh': 'Duhh'},0,3,1.0081,,,,,,,,,
3,[USERNAME] [USERNAME] [USERNAME] Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi bro. Nemo movement malah berbalik jd ikon punya Jokowi. Persis kejadian 212 yg jd panggung Jkw,Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi Nemo movement malah berbalik jd lambang punya Persis kejadian 212 yg jd panggung Jkw,0.8814994096755981,3,[0.0026 0.0112 0.0016 0.9818 0.0028],3,[0.0074 0.0997 0.0024 0.8854 0.005 ],"{'Jokowi': 'Jokowi', 'Jkw': 'Jkw', 'ikon': 'lambang'}",3,3,1.0369,,,,,,,,,
1,"Kemerdekaan adalah hak segala bangsa ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sbgmn kita menutup mata terhadap Penjajahan Yaman dan Qatar.Artinya standart ganda ...",imunitas adalah hak segala bangsa Kec Catalonia Koptik sbgmn kita menutup mata terhadap Penjajahan Yaman dan standart ganda,0.9618381261825562,1,[0.1396 0.8068 0.0018 0.0469 0.0049],1,[0.3913 0.4772 0.0152 0.0727 0.0436],"{'Koptik': 'Koptik', 'Kemerdekaan': 'imunitas'}",1,1,0.9927,,,,,,,,,
4,"Selamat pak [USERNAME] resmi jadi bapak, sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Liverpool... Biar ngerti sejarah dan kesetiaan haha",kesejahteraan pak sifat jadi sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Biar ngerti sejarah dan kesetiaan haha,0.9314016103744508,4,[1.400e-03 6.000e-04 3.600e-03 8.000e-04 9.937e-01],4,[0.0179 0.0027 0.0065 0.0024 0.9704],"{'Selamat': 'kesejahteraan', 'resmi': 'sifat', 'sekedar': 'sekedar'}",4,4,1.0568,,,,,,,,,
0,"Pas aktip di ig merasa twitter ini tempat melarikan diri. Pas lbh sering mencuit, merasa ig itu mall... aku dangkal, butuh hingar, mau di pasar",Pas aktip di ig merasa twitter ini tempat melarikan Pas lbh sering merasa ig itu aku butuh mau di pasar,0.948068618774414,0,[0.9781 0.0149 0.0013 0.0043 0.0014],0,[0.9733 0.0043 0.0061 0.0067 0.0096],"{'ig': 'ig', 'lbh': 'lbh'}",0,0,0.9615,,,,,,,,,
1,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,1.0,4,[0.0058 0.0013 0.0019 0.0051 0.9859],4,[0.0058 0.0013 0.0019 0.0051 0.9859],,4,4,0.35,,,,,,,,,
0,"Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda","Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda",1.0,1,[5.570e-02 9.393e-01 8.000e-04 1.600e-03 2.700e-03],1,[5.570e-02 9.393e-01 8.000e-04 1.600e-03 2.700e-03],,1,1,0.28,,,,,,,,,
3,jadi takut buat nikah...buat punya anak...takut kalo saya nikah saya ga bisa bahagiain pasangan...takut kalo punya anak nanti saya banding bandingin...,jadi keresahan buat punya kalo saya nikah saya ga bisa bahagiain kalo punya anak nanti saya banding,0.9693154096603394,3,[0.002  0.0014 0.0016 0.9922 0.0028],3,[0.1906 0.0435 0.0094 0.7481 0.0084],{'takut': 'keresahan'},3,3,1.197,,,,,,,,,
4,"BTW, salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan udang. Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua emotionally. Well done",salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua Well done,0.9728268384933472,4,[0.0135 0.0012 0.0205 0.0016 0.9633],4,[1.130e-02 9.000e-04 1.080e-02 1.400e-03 9.755e-01],"{'done': 'done', 'gua': 'gua', 'salut': 'salut'}",4,4,1.26,,,,,,,,,
3,"Pagi ini Surabaya mendungnya rata banget, jangan biarin rasa meger menguasai jiwa &amp","Pagi ini Surabaya mendungnya rata banget, jangan biarin rasa meger menguasai jiwa &amp",1.0,0,[0.502  0.0055 0.0072 0.4749 0.0104],0,[0.502  0.0055 0.0072 0.4749 0.0104],,3,3,0.28,,,,,,,,,
3,"[USERNAME] [USERNAME] Tidak disemua tempat kita boleh melaksanakan sholat, salah satunya di bangunan yang didirikan untuk kekafiran (salah satunya gereja). Aku berlindung kepada ALLAAH SWT. dari godaan setan yang terkutuk. [URL]",Tidak disemua tempat kita boleh melaksanakan salah satunya di bangunan yang didirikan untuk kekafiran satunya Aku berlindung kepada ALLAAH dari godaan jin yang,0.9070242047309875,3,[0.0079 0.0036 0.0013 0.986  0.0012],3,[0.0071 0.0025 0.0062 0.9825 0.0017],"{'setan': 'jin', 'ALLAAH': 'ALLAAH'}",3,3,1.2154,,,,,,,,,
1,"Akhirnya jamaahnya tercuci otak, seakan-akan memilih paslon pilkada itu karena kewajiban dari imam besarnya. Bagi mereka program paslon ga penting, yg penting takbir terus milih.",Akhirnya jamaahnya tercuci memilih paslon pilkada itu karena kewajiban dari imam Bagi mereka program paslon ga yg penting takbir terus,0.9623275995254515,1,[0.0606 0.9286 0.0018 0.0061 0.0029],4,[0.1241 0.0949 0.0125 0.0187 0.7499],{'Bagi': 'Bagi'},4,1,0.9303,,,,,,,,,
0,"Sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis ya! Terus gw bingung.. lah ngapa Perasaan tadi brgkt cuman bedakan plus gincu arab an, karna emg ganiat mau kemana2.. (fyi gincu arab itu ga menor samsek kek natural gt) terus gw ngaca ajg kok gw menor bgt",Sampe rumah masuk2 dijudesin bokap bilang gini kamu lama2 kayak artis Terus gw lah ngapa Perasaan tadi brgkt cuman bedakan plus dandanan arab karna emg ganiat mau dandanan arab itu ga menor samsek kek natural terus gw ngaca ajg kok gw menor bgt,0.9742769002914428,0,[0.4214 0.0082 0.0087 0.325  0.2368],0,[0.9244 0.044  0.0013 0.0201 0.0102],"{'plus': 'plus', 'dijudesin': 'dijudesin', 'gincu': 'dandanan', 'bgt': 'bgt', 'cuman': 'cuman', 'brgkt': 'brgkt', 'karna': 'karna'}",0,4,1.1851,,,,,,,,,
1,"Hai para penghujat KPOPers. Aku pikir musik itu selera, kaya makan mie instan, kamu suka mie sedap aku suka indomie. Aku suka korean, kalian suka pop, ada yg dandut, and more ~ simpel sekali ~ hanya masalah pilihan yg nyaman di telinga aja kok.","Hai para penghujat KPOPers. Aku pikir musik itu selera, kaya makan mie instan, kamu suka mie sedap aku suka indomie. Aku suka korean, kalian suka pop, ada yg dandut, and more ~ simpel sekali ~ hanya masalah pilihan yg nyaman di telinga aja kok.",1.0,4,[0.1169 0.1039 0.1736 0.0216 0.584 ],4,[0.1169 0.1039 0.1736 0.0216 0.584 ],,2,2,0.29,,,,,,,,,
2,"tiap kali baca kisah2 zaman nabi, rasa jatuh cinta dgn semuaaaaa. mlm ni baca saidina umar dlm hati... ya allah saidina umar ",tiap kali bergema kisah2 zaman rasa jatuh mengasihi dgn mlm logam bergema saidina umar dlm ya allah saidina umar,0.907178521156311,2,[0.0062 0.0011 0.9804 0.005  0.0074],2,[0.0479 0.0018 0.8262 0.0066 0.1176],"{'cinta': 'mengasihi', 'baca': 'bergema', 'ni': 'logam'}",2,2,0.779,,,,,,,,,
0,"[USERNAME] [USERNAME] Anak sipil kuliah 4tahun buat lulus ada jerih payah tiap detiknya, cuma dinyirnyirin gak jelas gini, ya Allah ya Rabb, mulut netizen Maha Benar memang :""","[USERNAME] [USERNAME] Anak sipil kuliah 4tahun buat lulus ada jerih payah tiap detiknya, cuma dinyirnyirin gak jelas gini, ya Allah ya Rabb, mulut netizen Maha Benar memang :""",1.0,1,[0.091  0.9048 0.0013 0.002  0.001 ],1,[0.091  0.9048 0.0013 0.002  0.001 ],,1,1,0.28,,,,,,,,,
2,buat aku juga kan eh ada mas adi makasih :3 semangat ya buat kamu :,buat aku juga kan eh ada mas adi makasih :3 semangat ya buat kamu :,1.0,4,[3.800e-03 9.000e-04 2.400e-02 2.200e-03 9.691e-01],4,[3.800e-03 9.000e-04 2.400e-02 2.200e-03 9.691e-01],,4,4,0.27,,,,,,,,,
3,[askmf] kamu kalo pergi ke psikolog pertamanya ngomong apaan? Kan aku mau jelasin terus dia tiba-tiba motong ucapanku. Tapi dia tau masalahku lewat tes gitu. Cuman aku takut nggak diperhatikan bgt gitu.(?),kamu kalo pergi ke ilmuwan pertamanya ngomong Kan aku mau jelasin terus dia motong Tapi dia tau masalahku lewat tes Cuman aku takut nggak diperhatikan bgt,0.9654049873352052,3,[0.0034 0.0062 0.0022 0.9866 0.0017],3,[0.0044 0.0435 0.0023 0.9474 0.0024],"{'Cuman': 'Cuman', 'nggak': 'nggak', 'psikolog': 'ilmuwan'}",3,3,1.0566,,,,,,,,,
4,"Self Titled - Bin Idris (2016) Q tau mz haikal cs jago bgt bikin ambience jd nada di Sigmun, di album ini w kaget soalnya lagu2nya sm ambience di MV nya bener2 persis sm apa yg gue bayangin pas denger lagunya. Keren. W suka lagu Dalam Wangi, Calm Water, Rebahan",Self Titled angka Idris Q tau mz haikal cs jago bgt bikin ambience jd nada di di album ini w beranjak soalnya lagu2nya sm ambience di MV nya bener2 persis sm apa yg gue bayangin pas denger W suka lagu Dalam Calm Rebahan,0.9702121615409852,4,[1.700e-03 5.000e-04 6.800e-03 1.200e-03 9.897e-01],4,[0.0073 0.0019 0.0709 0.0021 0.9178],"{'kaget': 'beranjak', 'W': 'W', 'Rebahan': 'Rebahan', 'Titled': 'Titled', 'sm': 'sm', 'Bin': 'angka', 'bgt': 'bgt'}",4,4,1.3486,,,,,,,,,
