label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig,best_epoch
2,"Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]","Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]",1.0,0,[0.6383 0.0075 0.069  0.2493 0.036 ],0,[0.6383 0.0075 0.069  0.2493 0.036 ],,0,0,0.2,0.7818181818181819,0.6454545454545455,0.9325166247785092,0.6114529545454546,0.7068181818181818,0.13636363636363635,-0.06136363636363629,0.7636363636363637,3.0
3,Penyakit hepatitis B 100x lebih infeksius dari HIV/AIDS Duhh serem! Dan belum ada obatnya.,Penyakit hepatitis B 100x lebih infeksius dari Duhh Dan belum ada,0.9448561668395996,3,[1.100e-03 6.000e-04 7.000e-04 9.968e-01 8.000e-04],3,[0.0426 0.0254 0.0031 0.9149 0.014 ],"{'b': 'b', 'penyakit': 'penyakit'}",3,3,0.9999,,,,,,,,,
3,[USERNAME] [USERNAME] [USERNAME] Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi bro. Nemo movement malah berbalik jd ikon punya Jokowi. Persis kejadian 212 yg jd panggung Jkw,Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi Nemo movement malah berbalik jd ikon punya Persis kejadian 212 yg jd panggung Jkw,0.8855966329574585,3,[3.400e-03 2.100e-03 8.000e-04 9.923e-01 1.400e-03],3,[2.700e-03 1.200e-03 6.000e-04 9.945e-01 1.000e-03],"{'jurkamnya': 'jurkamnya', 'jkw': 'jkw', 'lg': 'lg', 'berbalik': 'berbalik', 'panggung': 'panggung', 'jd': 'jd'}",3,3,0.7057,,,,,,,,,
1,"Kemerdekaan adalah hak segala bangsa ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sbgmn kita menutup mata terhadap Penjajahan Yaman dan Qatar.Artinya standart ganda ...",Kemerdekaan adalah hak segala bangsa Kec Catalonia Koptik sbgmn kita menutup occhio terhadap Penjajahan Yaman dan standart ganda,0.9193272590637208,1,[0.0057 0.9867 0.0012 0.0034 0.003 ],1,[0.3259 0.6143 0.0031 0.0266 0.0301],"{'koptik': 'copto', 'kemerdekaan': 'indipendente', 'penjajahan': 'penjajahan', 'mata': 'occhio'}",1,1,1.7549,,,,,,,,,
4,"Selamat pak [USERNAME] resmi jadi bapak, sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Liverpool... Biar ngerti sejarah dan kesetiaan haha",Selamat pak resmi jadi sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton concorrenza Biar ngerti sejarah dan kesetiaan haha,0.9465392827987672,4,[0.0071 0.0023 0.0416 0.003  0.9461],4,[7.700e-03 9.000e-04 5.240e-02 2.200e-03 9.368e-01],"{'selamat': 'selamat', 'ngerti': 'ngerti', 'sejarah': 'sejarah', 'haha': 'haha', 'dengar': 'dengar', 'pertandingan': 'concorrenza'}",4,4,0.8197,,,,,,,,,
0,"Pas aktip di ig merasa twitter ini tempat melarikan diri. Pas lbh sering mencuit, merasa ig itu mall... aku dangkal, butuh hingar, mau di pasar",Pas aktip di ig merasa twitter ini tempat melarikan Pas lbh sering merasa ig itu aku butuh mau di pasar,0.948068618774414,0,[9.872e-01 5.700e-03 3.000e-04 4.100e-03 2.700e-03],0,[0.8074 0.0036 0.0027 0.0091 0.1771],"{'twitter': 'twitter', 'butuh': 'butuh', 'ig': 'ig'}",0,0,0.6581,,,,,,,,,
1,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,1.0,0,[0.4837 0.0354 0.0066 0.22   0.2543],0,[0.4837 0.0354 0.0066 0.22   0.2543],,3,3,0.13,,,,,,,,,
0,"Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda","Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda",1.0,1,[0.3127 0.6257 0.0015 0.0109 0.0492],1,[0.3127 0.6257 0.0015 0.0109 0.0492],,1,1,0.15,,,,,,,,,
3,jadi takut buat nikah...buat punya anak...takut kalo saya nikah saya ga bisa bahagiain pasangan...takut kalo punya anak nanti saya banding bandingin...,jadi takut buat punya Se saya nikah saya ga bisa bahagiain Se punya bambino nanti saya banding,0.9316718578338624,3,[1.100e-03 4.000e-04 8.000e-04 9.971e-01 6.000e-04],3,[1.500e-03 5.000e-04 7.000e-04 9.967e-01 5.000e-04],"{'kalo': 'Se', 'anak': 'bambino'}",3,3,0.7051,,,,,,,,,
4,"BTW, salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan udang. Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua emotionally. Well done",salut dengan siapapun yang bikin ad Tokopedia yang storia masa lalu seseorang tentang nabung buat makan Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua Well done,0.9530839323997498,4,[0.03   0.0019 0.0317 0.0031 0.9333],4,[2.900e-03 1.300e-03 2.600e-03 4.000e-04 9.928e-01],"{'tokopedia': 'tokopedia', 'bikin': 'bikin', 'ngena': 'ngena', 'nabung': 'nabung', 'ad': 'ad', 'cerita': 'storia'}",4,4,0.8873,,,,,,,,,
