label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
1,[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa,jaringannya mati Tidak bisa dibuka mobile Saya mau ke puskesmes trus piye mau tunjukkan kartu,0.9384241700172424,1,[5.720e-02 9.358e-01 3.000e-04 3.500e-03 3.200e-03],1,[1.850e-02 9.764e-01 4.000e-04 3.600e-03 1.100e-03],"{'Saya': 'Saya', 'dibuka': 'dibuka', 'Tidak': 'Tidak', 'trus': 'trus', 'tunjukkan': 'tunjukkan', 'mobile': 'mobile'}",1,1,2.7267,0.775,0.5795454545454546,0.9267198710279032,0.1611290909090909,0.625,0.19545454545454544,0.15000000000000002,0.740909090909091
1,"It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.",like golongan darah circle of Atlit gak duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang Belum menentukan bebenah eh salah satu stadion dirusak karna timnya main What golongan darah,0.9089508056640624,1,[8.000e-03 9.893e-01 3.000e-04 6.000e-04 1.800e-03],0,[0.6422 0.3351 0.0009 0.0058 0.016 ],"{'gak': 'gak', 'Atlit': 'Atlit', 'What': 'What', 'beres': 'menentukan', 'Belum': 'Belum', 'like': 'like', 'dirusak': 'dirusak', 'a': 'golongan darah', 'duitnya': 'duitnya', 'dateng': 'dateng', 'nyaman': 'nyaman', 'of': 'of', 'bebenah': 'bebenah', 'atlit': 'atlit'}",0,1,0.2644,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.","[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.",1.0,4,[0.1136 0.2309 0.0053 0.0619 0.5883],4,[0.1136 0.2309 0.0053 0.0619 0.5883],,1,1,0.04,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],Selamat jam Sahabat penyerahan tsb sudah diterima ya mengambilkan emosi telah mempercayakan dan menggunakan penginapan kami,0.8007980585098267,4,[1.30e-03 1.50e-03 1.50e-03 7.00e-04 9.95e-01],4,[0.0037 0.0038 0.0014 0.0014 0.9897],"{'Kiriman': 'penyerahan', 'mempercayakan': 'mempercayakan', 'kasih': 'emosi', 'Terima': 'mengambilkan', 'layanan': 'penginapan', 'Siang': 'jam'}",4,4,0.1539,,,,,,,,
4,"Di hari ini, yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special.. Makasih mamih, makasih uwa, makasih kakek, makasih [URL]",Di hari yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat Makasih makasih makasih makasih,0.9162716865539552,4,[4.400e-03 9.000e-04 1.560e-02 1.000e-03 9.781e-01],4,[2.200e-03 1.400e-03 2.200e-03 3.000e-04 9.939e-01],"{'dimana': 'dimana', 'gua': 'gua', 'makasih': 'makasih', 'juli': 'juli', 'yap': 'yap', 'Makasih': 'Makasih'}",4,4,0.1606,,,,,,,,
1,Buat yang teriak teriak ganti presiden...gimana pulang kampung naik kereta api...bagus kan stasiun kereta....kereta apinya juga bagus ber AC semua...coba 4 tahun yg lalu...banyak copetnyaaahh byk calonyaaahh,melangsungkan yang bersabda bersabda membuntuti pulang rantau naik kereta kan stasiun apinya juga bagus ber AC 4 tahun yg copetnyaaahh byk calonyaaahh,0.9034996032714844,1,[7.000e-03 9.872e-01 5.000e-04 1.900e-03 3.400e-03],0,[0.5278 0.0627 0.008  0.057  0.3446],"{'copetnyaaahh': 'copetnyaaahh', 'calonyaaahh': 'calonyaaahh', 'yg': 'yg', 'Buat': 'melangsungkan', 'ganti': 'membuntuti', 'AC': 'AC', 'teriak': 'bersabda', 'kampung': 'rantau', 'ber': 'ber'}",4,1,0.1792,,,,,,,,
1,belajar agama yg tuntas jd nga ngarang dalam hidup. Isa saja disebut2 dialquran trus lu mau jelek2in Isa?? Bisa baca alquran ga? [URL],memahirkan agama yg tuntas jd nga ngarang dalam Isa saja disebut2 dialquran trus besi mau jelek2in berpindah mengarifi alquran,0.9097499847412108,1,[1.900e-03 9.912e-01 9.000e-04 4.200e-03 1.700e-03],1,[1.300e-03 9.949e-01 5.000e-04 2.200e-03 1.100e-03],"{'Isa': 'Isa', 'Bisa': 'berpindah', 'lu': 'besi', 'nga': 'nga', 'baca': 'mengarifi', 'jd': 'jd', 'belajar': 'memahirkan'}",1,1,0.1569,,,,,,,,
4,"Hepibesdey canteeeekk [USERNAME] panjang umur, jadi pribadi yang jauh lebih baik, semoga apa yang di cita-citakan terwujud dan langgeng sama [USERNAME]",Hepibesdey canteeeekk panjang jadi pribadi yang jauh lebih semoga apa yang di terwujud dan langgeng sama,0.9148385524749756,4,[1.600e-03 1.300e-03 1.400e-03 8.000e-04 9.948e-01],4,[1.600e-03 1.200e-03 1.200e-03 6.000e-04 9.955e-01],"{'Hepibesdey': 'Hepibesdey', 'canteeeekk': 'canteeeekk', 'pribadi': 'pribadi'}",4,4,0.1393,,,,,,,,
3,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,1.0,0,[7.557e-01 2.281e-01 7.000e-04 9.200e-03 6.300e-03],0,[7.557e-01 2.281e-01 7.000e-04 9.200e-03 6.300e-03],,0,0,0.03,,,,,,,,
1,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ","Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",1.0,3,[0.031  0.2549 0.0064 0.6949 0.0128],3,[0.031  0.2549 0.0064 0.6949 0.0128],,3,3,0.04,,,,,,,,
