label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
1,[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa,USERNAME jaringannya mati ya wis ora bisa dibukak mobile jkn aku mau ke pusat kesehatan banjur piye mau nuduhake kartu elektronika kuciwa,0.9068685173988342,1,[0.3386 0.6495 0.003  0.0054 0.0036],1,[0.2555 0.7214 0.0017 0.018  0.0034],"{'tunjukkan': 'nuduhake', 'puskesmes': 'pusat kesehatan', 'Tidak': 'ora', 'dibuka': 'dibukak', 'jkn': 'jkn', 'elektoniknya': 'elektronika', 'trus': 'banjur', 'Saya': 'aku', 'USERNAME': 'USERNAME', 'ya': 'ya wis', 'mobile': 'mobile', 'kecewa': 'kuciwa'}",0,0,10.22,0.7522727272727273,0.484090909090909,0.8923643884333697,9.15975,0.6409090909090909,0.2681818181818183,0.11136363636363644,0.6545454545454545
1,"It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.",Iku kaya a bunder saka bodho atlit ora diurus dhuwit buat ngresiki ini itu ayo atlit yang teka dari luar negara bisa nyaman disini tp atlit sendiri kurang gizi durung rampung ngresiki uh salah satu stadion tampered karo supporter karna timipun atlit muter ala apa a wong bodho,0.8513216972351074,1,[3.100e-02 9.664e-01 1.000e-03 1.200e-03 4.000e-04],1,[3.930e-02 9.584e-01 6.000e-04 1.000e-03 6.000e-04],"{'gak': 'ora', 'diurusin': 'diurus', 'stupidity': 'bodho', 'circle': 'bunder', 'of': 'saka', 'a': 'a', 'beres': 'rampung', 'moron': 'wong bodho', 'Atlit': 'atlit', 'duitnya': 'dhuwit', 'It': 'Iku', 'Belum': 'durung', 'atlit': 'atlit', 'bebenah': 'ngresiki', 'dirusak': 'tampered karo', 'jelek': 'ala', 'dateng': 'teka', 'What': 'apa', 'main': 'muter', 'negri': 'negara', 'biar': 'ayo', 'timnya': 'timipun', 'eh': 'uh', 'like': 'kaya'}",1,1,17.15,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.",USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME Koq Wangsulan di sebut tokoh gak salah mekaten hidungnya tambah gede mengko toko sorban wektu ya wis,0.9679117202758788,1,[1.420e-02 9.574e-01 9.000e-04 2.380e-02 3.700e-03],1,[0.0636 0.8442 0.0023 0.0139 0.076 ],"{'kali': 'wektu', 'USERNAME': 'USERNAME', 'Ngabalin': 'Wangsulan', 'ntar': 'mengko', 'sorban': 'sorban', 'toko': 'toko', 'ya': 'ya wis', 'tuh': 'mekaten'}",1,1,27.86,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],USERNAME aman Siang Sahabat Posting kiriman tsb sudah ketompo ya wis kanca nampa tresna telah ngandelake dan menggunakan layanan kami URL,0.8301295638084412,4,[1.200e-03 8.000e-04 8.000e-04 8.000e-04 9.964e-01],1,[4.460e-02 9.447e-01 7.000e-04 8.000e-03 2.000e-03],"{'sahabat': 'kanca', 'Kiriman': 'kiriman', 'Terima': 'nampa', 'diterima': 'ketompo', 'Selamat': 'aman', 'URL': 'URL', 'mempercayakan': 'ngandelake', 'layanan': 'layanan', 'ya': 'ya wis', 'kasih': 'tresna', 'USERNAME': 'USERNAME', 'Pos': 'Posting'}",4,4,11.34,,,,,,,,
4,"Di hari ini, yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special.. Makasih mamih, makasih uwa, makasih kakek, makasih [URL]",Ing hari ini ya wis tepat di tanggal 23 Juli ngendi mungkin di hari ini guwa merasa sangatsangat khusus Matur nuwun ibu matur nuwun uwa matur nuwun kakek matur nuwun URL,0.8029041290283203,4,[0.0131 0.0014 0.0635 0.0018 0.9202],4,[0.2596 0.006  0.0753 0.0178 0.6412],"{'Makasih': 'Matur nuwun', 'special': 'khusus', 'gua': 'guwa', 'yap': 'ya wis', 'uwa': 'uwa', 'juli': 'Juli', 'dimana': 'ngendi', 'Di': 'Ing', 'tanggal': 'tanggal', 'makasih': 'matur nuwun', 'mamih': 'ibu', '23': '23', 'URL': 'URL'}",4,4,10.96,,,,,,,,
1,Buat yang teriak teriak ganti presiden...gimana pulang kampung naik kereta api...bagus kan stasiun kereta....kereta apinya juga bagus ber AC semua...coba 4 tahun yg lalu...banyak copetnyaaahh byk calonyaaahh,Kanggo yang bengok-bengok bengok-bengok owah-owahan presiden carane mulih desa naik sepur api apik kan stasiun sepur sepur geni juga apik ber AC semua nyoba 4 tahun kang lalu banyak copetnyaaahh byk calon,0.8242448568344116,1,[0.0051 0.944  0.0021 0.0338 0.0151],1,[3.680e-02 9.587e-01 5.000e-04 3.300e-03 7.000e-04],"{'presiden': 'Presiden', '4': '4', 'AC': 'AC', 'coba': 'nyoba', 'calonyaaahh': 'calon', 'byk': 'byk', 'gimana': 'carane', 'yg': 'kang', 'bagus': 'apik', 'ber': 'ber', 'ganti': 'owah-owahan', 'Buat': 'Kanggo', 'teriak': 'bengok-bengok', 'kereta': 'sepur', 'kampung': 'desa', 'apinya': 'geni', 'pulang': 'mulih'}",1,4,13.16,,,,,,,,
1,belajar agama yg tuntas jd nga ngarang dalam hidup. Isa saja disebut2 dialquran trus lu mau jelek2in Isa?? Bisa baca alquran ga? [URL],sinau agama yg rampung jd nga gawe dalam urip Punika saja disebut2 nelpon quran banjur lu mau jelek2in Punika Saget maca Al-Qur'an ga URL,0.8069419860839844,1,[3.100e-03 9.924e-01 6.000e-04 3.200e-03 7.000e-04],1,[6.700e-03 9.916e-01 3.000e-04 9.000e-04 5.000e-04],"{'lu': 'lu', 'disebut2': 'disebut2', 'jelek2in': 'jelek2in', 'ngarang': 'gawe', 'belajar': 'sinau', 'tuntas': 'rampung', 'hidup': 'urip', 'dialquran': 'nelpon quran', 'trus': 'banjur', 'Isa': 'Punika', 'URL': 'URL', 'agama': 'agama', 'alquran': ""Al-Qur'an"", 'Bisa': 'Saget', 'baca': 'maca'}",1,1,8.69,,,,,,,,
4,"Hepibesdey canteeeekk [USERNAME] panjang umur, jadi pribadi yang jauh lebih baik, semoga apa yang di cita-citakan terwujud dan langgeng sama [USERNAME]",Hepibesdey canteeeekk USERNAME panjang umur jadi pribadi yang jauh lebih baik mugi-mugi apa yang di kayektenan dan langgeng sama USERNAME,0.9816696643829346,4,[9.000e-04 1.000e-03 1.060e-02 2.700e-03 9.849e-01],4,[0.0013 0.0011 0.0035 0.0015 0.9925],"{'Hepibesdey': 'Hepibesdey', 'USERNAME': 'USERNAME', 'semoga': 'mugi-mugi', 'umur': 'umur', 'pribadi': 'pribadi', 'terwujud': 'kayektenan'}",4,4,7.88,,,,,,,,
3,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,1.0,1,[5.53e-02 9.38e-01 9.00e-04 4.10e-03 1.60e-03],1,[5.53e-02 9.38e-01 9.00e-04 4.10e-03 1.60e-03],,1,1,0.05,,,,,,,,
1,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ","Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",1.0,3,[0.0144 0.0946 0.0245 0.8451 0.0214],3,[0.0144 0.0946 0.0245 0.8451 0.0214],,3,3,0.05,,,,,,,,
3,"Berlajar prosedur bedah sekalian makan sahur ah *buka youtube* *nonton proses bedah dentoalveolar* *ga sanggup makan* *nutup laptop* ""Udahlah makan aja dulu"" *makan sambil deg deg an*","Berlajar prosedur bedah sekalian makan sahur ah *buka youtube* *nonton proses bedah dentoalveolar* *ga sanggup makan* *nutup laptop* ""Udahlah makan aja dulu"" *makan sambil deg deg an*",1.0,4,[0.2818 0.0034 0.0075 0.1789 0.5284],4,[0.2818 0.0034 0.0075 0.1789 0.5284],,4,4,0.04,,,,,,,,
4,"Gue kenal org yang lulus lama, kenal yg lulus cepet, lulus b aja, mereka punya waktu dan permasalahan sendiri. Jadi gue gak perlu buru-buru ketika semua yg ada di dalam diri dan di rumah masih messed up. Wol kusut aja masih bisa diusut. KALEM WE ATUH","Gue kenal org yang lulus lama, kenal yg lulus cepet, lulus b aja, mereka punya waktu dan permasalahan sendiri. Jadi gue gak perlu buru-buru ketika semua yg ada di dalam diri dan di rumah masih messed up. Wol kusut aja masih bisa diusut. KALEM WE ATUH",1.0,0,[0.6233 0.1309 0.0095 0.0099 0.2262],0,[0.6233 0.1309 0.0095 0.0099 0.2262],,4,4,0.04,,,,,,,,
2,"Yaudah pokoknya makasih kamu udh mau pilih aku jadi kapel kamu, makasih udh percaya,sayang, dan sabar sm aku. Aku sayang sama kamu, semoga kita langgeng sampe tgl 25 di bulan2 berikutnya & seterusnya yaa. Maaf aku belom bisa jadi apa yang kamu idamkan, but i'll try it",Oke banjur sing utama yaiku matur nuwun kamu wis mau pilih aku jadi kapel kamu matur nuwun wis pracaya Dear dan sabar sm aku aku Dear sama kamu mugi-mugi kita ing salawas-lawase nganti tanggal 25 di bulan2 berikutnya seterusnya ya Nuwun sewu aku belom bisa jadi apa yang kamu ngidam but i try it,0.9071561098098756,2,[1.300e-03 8.000e-04 9.828e-01 1.000e-03 1.420e-02],4,[0.0555 0.0058 0.4029 0.006  0.5299],"{'sayang': 'Dear', 'Aku': 'aku', 'semoga': 'mugi-mugi', 'bulan2': 'bulan2', 'langgeng': 'ing salawas-lawase', 'sampe': 'nganti', 'udh': 'wis', 'makasih': 'matur nuwun', 'kapel': 'kapel', 'tgl': 'tanggal', '25': '25', 'sabar': 'sabar', 'percaya': 'pracaya', 'sm': 'sm', 'Maaf': 'Nuwun sewu', 'i': 'i', 'Yaudah': 'Oke banjur', 'yaa': 'ya', 'pokoknya': 'sing utama yaiku', 'idamkan': 'ngidam'}",2,2,11.69,,,,,,,,
0,"[USERNAME] reply1988, im not robot, fight for my way, its okay thats cinta, goblin itu yg inget kayaknya gua demen mewek terutama drama yg ditinggal meninggal gitu. emang cengeng:')",USERNAME reply1988 im not robot fight for my way its okay kuwi tresna goblin itu yg inget kayaknya gua kaya mewek terutama drama yg ditinggal mati gitu emang cengeng,0.95449036359787,0,[0.6904 0.0046 0.1447 0.1516 0.0087],3,[0.1631 0.0049 0.0057 0.82   0.0063],"{'cinta': 'tresna', 'demen': 'kaya', 'thats': 'kuwi', 'meninggal': 'mati'}",3,2,6.52,,,,,,,,
