label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
1,[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa,jaringannya mati Tidak bisa dibukak mobile aku mau ke puskesmes trus piye mau tunjukkan kartu,0.9175747632980348,1,[5.720e-02 9.358e-01 3.000e-04 3.500e-03 3.200e-03],1,[1.690e-02 9.778e-01 4.000e-04 3.700e-03 1.100e-03],"{'Saya': 'aku', 'dibuka': 'dibukak'}",1,1,2.0994,0.775,0.6318181818181818,0.9315772217105736,1.4435354545454546,0.7022727272727273,0.1431818181818182,0.07272727272727275,0.775
1,"It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.",like a circle of atlit ora duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang durung rampung bebenah eh salah satu stadion dirusak karna timnya main apa a,0.8901196122169495,1,[8.000e-03 9.893e-01 3.000e-04 6.000e-04 1.800e-03],1,[0.3057 0.6671 0.0008 0.0039 0.0226],"{'gak': 'ora', 'Atlit': 'atlit', 'What': 'apa', 'beres': 'rampung', 'Belum': 'durung'}",1,1,1.6777,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.","[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.",1.0,4,[0.1136 0.2309 0.0053 0.0619 0.5883],4,[0.1136 0.2309 0.0053 0.0619 0.5883],,1,1,0.04,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],Selamat Siang Sahabat kiriman tsb sudah diterima ya Terima kasih telah ngandelake dan menggunakan layanan kami,0.8664574027061462,4,[1.30e-03 1.50e-03 1.50e-03 7.00e-04 9.95e-01],4,[0.0031 0.0034 0.0026 0.0023 0.9885],"{'Kiriman': 'kiriman', 'mempercayakan': 'ngandelake'}",4,4,0.6122,,,,,,,,
4,"Di hari ini, yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special.. Makasih mamih, makasih uwa, makasih kakek, makasih [URL]",Di hari yap tepat di tanggal 23 juli ngendi mungkin di hari ini gua merasa sangatsangat Makasih makasih makasih makasih,0.9098157286643982,4,[4.400e-03 9.000e-04 1.560e-02 1.000e-03 9.781e-01],4,[2.200e-03 1.200e-03 6.600e-03 4.000e-04 9.896e-01],{'dimana': 'ngendi'},4,4,0.8762,,,,,,,,
1,Buat yang teriak teriak ganti presiden...gimana pulang kampung naik kereta api...bagus kan stasiun kereta....kereta apinya juga bagus ber AC semua...coba 4 tahun yg lalu...banyak copetnyaaahh byk calonyaaahh,Buat yang teriak teriak ganti pulang kampung naik kereta kan stasiun apinya juga bagus ber AC 4 tahun kang copet byk calon,0.9491264820098876,1,[7.000e-03 9.872e-01 5.000e-04 1.900e-03 3.400e-03],1,[1.200e-03 9.966e-01 4.000e-04 7.000e-04 1.200e-03],"{'copetnyaaahh': 'copet', 'calonyaaahh': 'calon', 'yg': 'kang'}",1,1,2.8165,,,,,,,,
1,belajar agama yg tuntas jd nga ngarang dalam hidup. Isa saja disebut2 dialquran trus lu mau jelek2in Isa?? Bisa baca alquran ga? [URL],belajar agama yg tuntas jd nga ngarang dalam Punika saja disebut2 dialquran trus lu mau jelek2in Saget baca alquran,0.8970504403114319,1,[1.900e-03 9.912e-01 9.000e-04 4.200e-03 1.700e-03],1,[1.200e-03 9.939e-01 7.000e-04 3.000e-03 1.200e-03],"{'Isa': 'Punika', 'Bisa': 'Saget', 'lu': 'lu'}",1,1,1.6164,,,,,,,,
4,"Hepibesdey canteeeekk [USERNAME] panjang umur, jadi pribadi yang jauh lebih baik, semoga apa yang di cita-citakan terwujud dan langgeng sama [USERNAME]",Hepibesdey canteeeekk panjang jadi pribadi yang jauh lebih semoga apa yang di terwujud dan langgeng sama,0.9148385524749756,4,[1.600e-03 1.300e-03 1.400e-03 8.000e-04 9.948e-01],4,[1.600e-03 1.200e-03 1.200e-03 6.000e-04 9.955e-01],{'Hepibesdey': 'Hepibesdey'},4,4,3.4282,,,,,,,,
3,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,1.0,0,[7.557e-01 2.281e-01 7.000e-04 9.200e-03 6.300e-03],0,[7.557e-01 2.281e-01 7.000e-04 9.200e-03 6.300e-03],,0,0,0.04,,,,,,,,
1,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ","Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",1.0,3,[0.031  0.2549 0.0064 0.6949 0.0128],3,[0.031  0.2549 0.0064 0.6949 0.0128],,3,3,0.03,,,,,,,,
