label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
1,[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa,jaringannya mati No bisa opened mobile I mau ke puskesmes then piye mau tunjukkan kartu,0.8329876661300659,1,[5.720e-02 9.358e-01 3.000e-04 3.500e-03 3.200e-03],1,[8.83e-02 9.02e-01 4.00e-04 5.70e-03 3.50e-03],"{'Saya': 'I', 'dibuka': 'opened', 'Tidak': 'No', 'trus': 'then'}",1,1,1.9444,0.775,0.6409090909090909,0.8673658562993461,1.3743393181818182,0.6886363636363636,0.13409090909090915,0.08636363636363642,0.7613636363636364
1,"It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.",like a circle of athlete no the money buat bebenah ini itu biar atlit yang come dari luar negri bisa nyaman disini tp atlit sendiri kurang Not yet done bebenah eh salah satu stadion tampered with karna timnya main what a,0.895465612411499,1,[8.000e-03 9.893e-01 3.000e-04 6.000e-04 1.800e-03],1,[3.020e-02 9.604e-01 4.000e-04 8.000e-04 8.200e-03],"{'gak': 'no', 'Atlit': 'athlete', 'What': 'what', 'beres': 'done', 'Belum': 'Not yet', 'like': 'like', 'dirusak': 'tampered with', 'a': 'a', 'duitnya': 'the money', 'dateng': 'come'}",1,1,3.7787,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.","[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.",1.0,4,[0.1136 0.2309 0.0053 0.0619 0.5883],4,[0.1136 0.2309 0.0053 0.0619 0.5883],,1,1,0.1,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],Selamat Siang Sahabat Posts tsb sudah diterima ya Accept love telah entrust dan menggunakan layanan kami,0.7797049880027771,4,[1.30e-03 1.50e-03 1.50e-03 7.00e-04 9.95e-01],4,[0.0018 0.001  0.0131 0.001  0.9831],"{'Kiriman': 'Posts', 'mempercayakan': 'entrust', 'kasih': 'love', 'Terima': 'Accept'}",4,4,1.5414,,,,,,,,
4,"Di hari ini, yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special.. Makasih mamih, makasih uwa, makasih kakek, makasih [URL]",Di hari yap tepat di tanggal 23 juli where mungkin di hari ini cave merasa sangatsangat Makasih thanks thanks thanks,0.7730644345283508,4,[4.400e-03 9.000e-04 1.560e-02 1.000e-03 9.781e-01],4,[2.600e-03 1.100e-03 1.000e-03 2.000e-04 9.951e-01],"{'dimana': 'where', 'gua': 'cave', 'makasih': 'thanks'}",4,4,1.3101,,,,,,,,
1,Buat yang teriak teriak ganti presiden...gimana pulang kampung naik kereta api...bagus kan stasiun kereta....kereta apinya juga bagus ber AC semua...coba 4 tahun yg lalu...banyak copetnyaaahh byk calonyaaahh,For yang teriak teriak change pulang kampung naik kereta kan stasiun apinya juga bagus ber AC 4 tahun which pickpocket byk candidate,0.7592169046401978,1,[7.000e-03 9.872e-01 5.000e-04 1.900e-03 3.400e-03],1,[1.200e-02 9.776e-01 7.000e-04 2.900e-03 6.800e-03],"{'copetnyaaahh': 'pickpocket', 'calonyaaahh': 'candidate', 'yg': 'which', 'Buat': 'For', 'ganti': 'change'}",1,1,1.5729,,,,,,,,
1,belajar agama yg tuntas jd nga ngarang dalam hidup. Isa saja disebut2 dialquran trus lu mau jelek2in Isa?? Bisa baca alquran ga? [URL],belajar agama yg tuntas jd no ngarang dalam Isa saja disebut2 dialquran trus lu mau jelek2in Can read alquran,0.9267060160636902,1,[1.900e-03 9.912e-01 9.000e-04 4.200e-03 1.700e-03],1,[1.300e-03 9.948e-01 5.000e-04 2.500e-03 1.000e-03],"{'Isa': 'Isa', 'Bisa': 'Can', 'lu': 'lu', 'nga': 'no', 'baca': 'read', 'jd': 'jd'}",1,1,1.6826,,,,,,,,
4,"Hepibesdey canteeeekk [USERNAME] panjang umur, jadi pribadi yang jauh lebih baik, semoga apa yang di cita-citakan terwujud dan langgeng sama [USERNAME]",Hepibesdey canteeeekk panjang jadi pribadi yang jauh lebih semoga apa yang di terwujud dan langgeng sama,0.9148385524749756,4,[1.600e-03 1.300e-03 1.400e-03 8.000e-04 9.948e-01],4,[1.600e-03 1.200e-03 1.200e-03 6.000e-04 9.955e-01],"{'Hepibesdey': 'Hepibesdey', 'canteeeekk': 'canteeeekk'}",4,4,1.4002,,,,,,,,
3,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,1.0,0,[7.557e-01 2.281e-01 7.000e-04 9.200e-03 6.300e-03],0,[7.557e-01 2.281e-01 7.000e-04 9.200e-03 6.300e-03],,0,0,0.03,,,,,,,,
1,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ","Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",1.0,3,[0.031  0.2549 0.0064 0.6949 0.0128],3,[0.031  0.2549 0.0064 0.6949 0.0128],,3,3,0.03,,,,,,,,
