label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig,best_epoch
2,"Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]",Pixy ini kok gemesim Setelah membongkar mengasihi sama lip cream kayak nya bakal jatih mengasihi sama yang Huft,0.9088250994682312,2,[0.1423 0.0029 0.8192 0.0153 0.0202],4,[0.0188 0.0011 0.0145 0.0047 0.9609],"{'gemesim': 'gemesim', 'cinta': 'mengasihi', 'jatuh': 'membongkar'}",4,2,3.4507,0.759090909090909,0.6113636363636363,0.9380119373852556,0.7776868181818181,0.6681818181818182,0.1477272727272727,-0.05681818181818188,0.7795454545454545,2.0
3,Penyakit hepatitis B 100x lebih infeksius dari HIV/AIDS Duhh serem! Dan belum ada obatnya.,Penyakit hepatitis B 100x lebih infeksius dari Duhh Dan belum ada,0.9448561668395996,3,[0.0031 0.0014 0.0022 0.9905 0.0027],0,[0.4651 0.0461 0.0327 0.1112 0.3449],"{'Duhh': 'Duhh', 'Dan': 'Dan'}",0,3,0.9823,,,,,,,,,
3,[USERNAME] [USERNAME] [USERNAME] Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi bro. Nemo movement malah berbalik jd ikon punya Jokowi. Persis kejadian 212 yg jd panggung Jkw,Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi Nemo movement malah berbalik jd tanda punya Persis kerusuhan 212 yg jd panggung Jkw,0.8898584842681885,3,[0.0026 0.0112 0.0016 0.9818 0.0028],3,[0.011  0.3072 0.0028 0.6718 0.0072],"{'Jokowi': 'Jokowi', 'Jkw': 'Jkw', 'ikon': 'tanda', 'jd': 'jd', 'yg': 'yg', 'Nemo': 'Nemo', 'kejadian': 'kerusuhan'}",3,3,1.1953,,,,,,,,,
1,"Kemerdekaan adalah hak segala bangsa ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sbgmn kita menutup mata terhadap Penjajahan Yaman dan Qatar.Artinya standart ganda ...",kemenangan adalah hak segala bangsa Kec Catalonia Koptik sbgmn kita menutup kemenangan terhadap kemenangan Yaman dan standart ganda,0.8875277042388916,1,[0.1396 0.8068 0.0018 0.0469 0.0049],1,[0.2956 0.5572 0.0081 0.0617 0.0773],"{'Koptik': 'Koptik', 'Kemerdekaan': 'kemenangan', 'Penjajahan': 'kemenangan', 'sbgmn': 'sbgmn', 'mata': 'kemenangan'}",1,1,1.1596,,,,,,,,,
4,"Selamat pak [USERNAME] resmi jadi bapak, sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Liverpool... Biar ngerti sejarah dan kesetiaan haha",keselamatan pak resam jadi sekedar gagasan sering sering si jagoan dikasih bertumpu lagu YNWA sama tonton pertandingan Biar ngerti sejarah dan kesetiaan haha,0.8996119499206543,4,[1.400e-03 6.000e-04 3.600e-03 8.000e-04 9.937e-01],4,[0.025  0.0033 0.0048 0.0036 0.9633],"{'Selamat': 'keselamatan', 'resmi': 'resam', 'sekedar': 'sekedar', 'haha': 'haha', 'saran': 'gagasan', 'dengar': 'bertumpu'}",4,4,1.0185,,,,,,,,,
0,"Pas aktip di ig merasa twitter ini tempat melarikan diri. Pas lbh sering mencuit, merasa ig itu mall... aku dangkal, butuh hingar, mau di pasar",Pas aktip di ig merasa twitter ini tempat melarikan Pas lbh sering merasa ig itu aku butuh mau di pasar,0.948068618774414,0,[0.9781 0.0149 0.0013 0.0043 0.0014],0,[0.9733 0.0043 0.0061 0.0067 0.0096],"{'ig': 'ig', 'lbh': 'lbh', 'twitter': 'twitter'}",0,0,0.961,,,,,,,,,
1,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,1.0,4,[0.0058 0.0013 0.0019 0.0051 0.9859],4,[0.0058 0.0013 0.0019 0.0051 0.9859],,4,4,0.27,,,,,,,,,
0,"Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda","Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda",1.0,1,[5.570e-02 9.393e-01 8.000e-04 1.600e-03 2.700e-03],1,[5.570e-02 9.393e-01 8.000e-04 1.600e-03 2.700e-03],,1,1,0.27,,,,,,,,,
3,jadi takut buat nikah...buat punya anak...takut kalo saya nikah saya ga bisa bahagiain pasangan...takut kalo punya anak nanti saya banding bandingin...,jadi kecemasan buat punya kalo saya nikah saya ga bisa bahagiain kalo punya anak nanti saya memasuki,0.9662023782730104,3,[0.002  0.0014 0.0016 0.9922 0.0028],3,[0.0728 0.0302 0.0197 0.867  0.0102],"{'takut': 'kecemasan', 'banding': 'memasuki', 'ga': 'ga'}",3,3,1.1112,,,,,,,,,
4,"BTW, salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan udang. Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua emotionally. Well done",salut dengan siapapun yang bikin ad Tokopedia yang representasi masa lalu seseorang tentang nabung buat makan Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua Well done,0.9644269943237304,4,[0.0135 0.0012 0.0205 0.0016 0.9633],4,[0.0136 0.001  0.0115 0.0014 0.9725],"{'done': 'done', 'gua': 'gua', 'salut': 'salut', 'simple': 'simple', 'Tokopedia': 'Tokopedia', 'cerita': 'representasi'}",4,4,0.9688,,,,,,,,,
