label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
1,[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa,[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa,1.0,3,[0.1011 0.4193 0.0029 0.4715 0.0052],3,[0.1011 0.4193 0.0029 0.4715 0.0052],,0.02,0.725,0.5977272727272728,0.847979479350827,7.319909090909092
1,"It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.",It like a circle of stupidity athlete no taken care of the money buat clean up ini itu let athlete yang come dari luar country bisa comfortable disini tp athlete sendiri kurang nutrition Belum beres clean up eh salah satu Stadium dirusak supporters karna timnya athlete play bad what a moron,0.7175546288490295,1,[0.0591 0.9277 0.0016 0.0072 0.0043],1,[0.0811 0.9021 0.0014 0.0098 0.0056],"{'bebenah': 'clean up', 'duitnya': 'the money', 'negri': 'country', 'gak': 'no', 'gizi': 'nutrition', 'dateng': 'come', 'main': 'play', 'moron': 'moron', 'Atlit': 'athlete', 'stadion': 'Stadium', 'biar': 'let', 'stupidity': 'stupidity', 'atlit': 'athlete', 'jelek': 'bad', 'supporter': 'supporters', 'What': 'what', 'diurusin': 'taken care of', 'a': 'a', 'nyaman': 'comfortable'}",11.34,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.",USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME Koq Answer di sebut figure gak salah tuh his nose tambah gede ntar shop sorban kali ya,0.956259548664093,1,[0.0593 0.512  0.0042 0.0588 0.3657],1,[0.041  0.8568 0.0043 0.0809 0.0171],"{'Ngabalin': 'Answer', 'hidungnya': 'his nose', 'Koq': 'Koq', 'USERNAME': 'USERNAME', 'tokoh': 'figure', 'toko': 'shop'}",17.59,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],USERNAME Selamat Siang Sahabat Post Kiriman tb sudah accepted yes Friend accept kasih telah mempercayakan dan menggunakan service kami URL,0.8132717609405518,4,[0.0069 0.0028 0.0132 0.003  0.9741],4,[0.0082 0.0044 0.0129 0.0032 0.9713],"{'Terima': 'accept', 'Pos': 'Post', 'ya': 'yes', 'tsb': 'tb', 'sahabat': 'Friend', 'diterima': 'accepted', 'URL': 'URL', 'USERNAME': 'USERNAME', 'layanan': 'service'}",7.02,,,,
4,"Di hari ini, yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special.. Makasih mamih, makasih uwa, makasih kakek, makasih [URL]","Di hari ini, yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special.. Makasih mamih, makasih uwa, makasih kakek, makasih [URL]",1.0,2,[0.0325 0.0031 0.4896 0.0065 0.4684],2,[0.0325 0.0031 0.4896 0.0065 0.4684],,0.07,,,,
1,Buat yang teriak teriak ganti presiden...gimana pulang kampung naik kereta api...bagus kan stasiun kereta....kereta apinya juga bagus ber AC semua...coba 4 tahun yg lalu...banyak copetnyaaahh byk calonyaaahh,Buat yang shouted shouted change presiden how pulang kampung naik train api good kan station train train apinya juga good ber air conditioning semua try 4 tahun which lalu banyak pickpocket byk candidate,0.6831373572349548,1,[0.0698 0.9011 0.0013 0.0121 0.0156],1,[0.0827 0.8901 0.0018 0.0137 0.0117],"{'copetnyaaahh': 'pickpocket', 'gimana': 'how', 'teriak': 'shouted', '4': '4', 'ganti': 'change', 'yg': 'which', 'coba': 'try', 'calonyaaahh': 'candidate', 'kereta': 'train', 'ber': 'ber', 'bagus': 'good', 'AC': 'air conditioning', 'stasiun': 'station'}",10.65,,,,
1,belajar agama yg tuntas jd nga ngarang dalam hidup. Isa saja disebut2 dialquran trus lu mau jelek2in Isa?? Bisa baca alquran ga? [URL],belajar agama yg finished jd nope make up dalam hidup Isa saja disebut2 dialquran then lu mau jelek2in Isa Can read alquran ga URL,0.8870033025741577,1,[0.0388 0.9417 0.0012 0.0143 0.0039],1,[0.04   0.9428 0.0014 0.0112 0.0047],"{'jelek2in': 'jelek2in', 'lu': 'lu', 'disebut2': 'disebut2', 'trus': 'then', 'Isa': 'Isa', 'Bisa': 'Can', 'ga': 'ga', 'tuntas': 'finished', 'ngarang': 'make up', 'URL': 'URL', 'nga': 'nope', 'baca': 'read'}",7.34,,,,
4,"Hepibesdey canteeeekk [USERNAME] panjang umur, jadi pribadi yang jauh lebih baik, semoga apa yang di cita-citakan terwujud dan langgeng sama [USERNAME]",Hepibesdey canteeeekk USERNAME panjang age jadi personal yang jauh lebih baik semoga apa yang di terwujud dan langgeng sama USERNAME,0.9606590270996094,4,[0.0072 0.0032 0.0072 0.0037 0.9787],4,[0.0345 0.0136 0.0052 0.005  0.9417],"{'USERNAME': 'USERNAME', 'umur': 'age', 'Hepibesdey': 'Hepibesdey', 'pribadi': 'personal'}",6.48,,,,
3,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,1.0,1,[0.1414 0.8296 0.0021 0.018  0.009 ],1,[0.1414 0.8296 0.0021 0.018  0.009 ],,0.02,,,,
1,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ","Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",1.0,3,[0.0324 0.0257 0.0047 0.9327 0.0046],3,[0.0324 0.0257 0.0047 0.9327 0.0046],,0.02,,,,
