label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
1,[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa,USERNAME the network mati yes Tidak bisa dibuka mobile jkn Saya mau ke puskesmes trus piye mau show card elektoniknya kecewa,0.8823068141937256,1,[0.0214 0.9689 0.0018 0.0068 0.001 ],1,[1.040e-02 9.808e-01 1.700e-03 6.200e-03 9.000e-04],"{'piye': 'piye', 'USERNAME': 'USERNAME', 'tunjukkan': 'show', 'kartu': 'card', 'ya': 'yes', 'jaringannya': 'the network'}",7.89,0.7295454545454545,0.5590909090909091,0.9009112811901353,6.713863636363636
1,"It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.",It like a circle of stupidity athlete no taken care of duitnya buat clean up ini itu biar athlete yang dateng dari luar negri bisa nyaman disini tp athlete sendiri kurang gizi Belum done clean up eh salah satu stadion tampered with supporter karna timnya athlete main bad what a moron,0.7934060096740723,1,[0.4638 0.5067 0.0041 0.0095 0.016 ],1,[0.1959 0.5003 0.0089 0.0088 0.2862],"{'What': 'what', 'jelek': 'bad', 'gak': 'no', 'a': 'a', 'Atlit': 'athlete', 'circle': 'circle', 'diurusin': 'taken care of', 'bebenah': 'clean up', 'atlit': 'athlete', 'beres': 'done', 'moron': 'moron', 'dirusak': 'tampered with'}",13.45,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.",USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME Koq Answer di sebut figure gak salah tuh hidungnya tambah gede later shop sorban time yes,0.9516080021858215,1,[0.0018 0.9943 0.0012 0.0013 0.0014],1,[0.0026 0.9762 0.0021 0.0013 0.0177],"{'Koq': 'Koq', 'Ngabalin': 'Answer', 'ntar': 'later', 'tokoh': 'figure', 'kali': 'time', 'ya': 'yes', 'USERNAME': 'USERNAME', 'toko': 'shop'}",11.67,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],USERNAME Selamat Siang Sahabat Pos Kiriman tsb sudah accepted yes sahabat accept love telah entrust dan menggunakan layanan kami URL,0.8537688851356506,4,[0.006  0.0028 0.0021 0.0015 0.9876],1,[0.0308 0.4804 0.0132 0.0081 0.4673],"{'mempercayakan': 'entrust', 'diterima': 'accepted', 'URL': 'URL', 'ya': 'yes', 'kasih': 'love', 'Terima': 'accept'}",7.76,,,,
4,"Di hari ini, yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special.. Makasih mamih, makasih uwa, makasih kakek, makasih [URL]",Di hari ini yep tepat di tanggal 23 July where mungkin di hari ini gua merasa sangatsangat special Makasih mamih makasih uwa makasih kakek makasih URL,0.9187595844268799,4,[3.700e-03 9.000e-04 5.180e-02 1.900e-03 9.418e-01],4,[0.0026 0.0019 0.0757 0.0021 0.9176],"{'juli': 'July', 'URL': 'URL', 'dimana': 'where', 'yap': 'yep', 'uwa': 'uwa', '23': '23'}",7.9,,,,
1,Buat yang teriak teriak ganti presiden...gimana pulang kampung naik kereta api...bagus kan stasiun kereta....kereta apinya juga bagus ber AC semua...coba 4 tahun yg lalu...banyak copetnyaaahh byk calonyaaahh,Buat yang shouted shouted ganti President how pulang kampung naik train api good kan station train train apinya juga good ber AC semua try 4 tahun yg lalu banyak pickpocket byk calonyaaahh,0.7782777547836304,1,[0.0033 0.9812 0.002  0.0011 0.0123],4,[0.0188 0.323  0.0043 0.0044 0.6496],"{'copetnyaaahh': 'pickpocket', 'teriak': 'shouted', 'presiden': 'President', 'bagus': 'good', 'coba': 'try', 'kereta': 'train', 'stasiun': 'station', 'byk': 'byk', 'gimana': 'how'}",9.09,,,,
1,belajar agama yg tuntas jd nga ngarang dalam hidup. Isa saja disebut2 dialquran trus lu mau jelek2in Isa?? Bisa baca alquran ga? [URL],belajar agama which tuntas jd nga ngarang dalam hidup Isa saja disebut2 dialquran trus lu mau jelek2in Isa Bisa baca alquran ga URL,0.9848932027816772,1,[0.0042 0.9896 0.002  0.0032 0.001 ],1,[0.0027 0.987  0.0022 0.0069 0.0012],"{'lu': 'lu', 'jelek2in': 'jelek2in', 'disebut2': 'disebut2', 'Isa': 'Isa', 'URL': 'URL', 'jd': 'jd', 'yg': 'which'}",7.97,,,,
4,"Hepibesdey canteeeekk [USERNAME] panjang umur, jadi pribadi yang jauh lebih baik, semoga apa yang di cita-citakan terwujud dan langgeng sama [USERNAME]",Hepibesdey canteeeekk USERNAME panjang umur jadi pribadi yang jauh lebih baik hopefully apa yang di terwujud dan langgeng sama USERNAME,0.978772759437561,4,[7.000e-04 1.100e-03 4.400e-03 1.500e-03 9.922e-01],4,[0.001  0.0017 0.0041 0.0017 0.9914],"{'Hepibesdey': 'Hepibesdey', 'semoga': 'hopefully', 'USERNAME': 'USERNAME'}",6.73,,,,
3,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,1.0,1,[0.0596 0.928  0.0022 0.006  0.0042],1,[0.0596 0.928  0.0022 0.006  0.0042],,0.14,,,,
1,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",Gue emang indifferent sih bgt bgt malah tp kl ada which buat risih atau gak nyaman ya hati2 just lah pokoknya Do not sampe gue invite nongkrong bro,0.910239577293396,1,[0.0116 0.8962 0.0154 0.0755 0.0014],1,[0.003  0.775  0.0373 0.1782 0.0065],"{'cuek': 'indifferent', 'yg': 'which', 'Jangan': 'Do not', 'kl': 'kl', 'ajak': 'invite', 'hati2': 'hati2', 'breng': 'bro', 'aja': 'just'}",8.37,,,,
