label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
4,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF #ReturnOfTheLittlePrince #HappyHeeChulDay,Ini adalah hal yang paling bagja saat biasku foto bersama ELF,0.9641919732093811,4,[7.100e-03 3.000e-04 1.780e-02 1.900e-03 9.728e-01],4,[0.1431 0.0011 0.0266 0.0127 0.8165],{'membahagiakan': 'bagja'},0.9594,0.9801192842942346,0.7662595853450724,0.9237232460611011,0.6913729622266401
1,"[USERNAME] [USERNAME] Dari pertama [USERNAME] menduduki bangku jabatan anda, rakyat belum pernah mendengar dan melihat hasil kerja dan prestasi nyata yang anda berikan semasa menduduki bangku jabatan.Coba tanya Kenapa [USERNAME] ? Abdi rakyat butuh seoran",Dari pertama menduduki bangku posisi mahluk belum pernah mendengar dan melihat hasil kerja dan prestasi nyata yang anda berikan semasa menduduki bangku tanya Nah Abdi mahluk butuh seoran,0.8163684606552124,1,[0.0071 0.985  0.0032 0.0029 0.0017],1,[0.0509 0.9008 0.0184 0.0087 0.0212],"{'Kenapa': 'Nah', 'rakyat': 'mahluk', 'jabatan': 'posisi'}",0.6022,,,,
3,"yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ",yaudah kalo emang belum berani motong rambut pendek ya aja kalo emang udah yakin dan bisa nyaman Selamat jangan lupa berdoa Tidur yg nyenyak mimpi yg indah hipu night cit,0.9819877743721008,3,[0.0963 0.003  0.1005 0.7403 0.0598],3,[0.0567 0.0047 0.0812 0.4695 0.3879],"{'Good': 'hipu', 'yaudah': 'yaudah', 'potong': 'motong', 'kalo': 'kalo'}",0.5586,,,,
3,"Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann","Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann",1.0,1,[0.129  0.8436 0.002  0.0122 0.0133],1,[0.129  0.8436 0.002  0.0122 0.0133],,0.07,,,,
1,"temen2 masa kecil yang turned out being asshole itu kalo cewe jadi ukhti2 hijrah kalo cowo jadi abdi negara, rasanya semua statement ku di sosmed pasti yang menyangkal orang2 kek gitu, parahnya lagi kalo mereka pacaran bangsat",temen2 masa kecil yang turned out being asshole itu kalo cewe jadi ukhti2 hijrah kalo cowo jadi hamba rasanya semua statement ku di sosmed pasti yang menyangkal orang2 ngemil parahnya lagi kalo mereka pacaran bangsat,0.9759519100189209,1,[0.0713 0.9075 0.0021 0.0174 0.0017],1,[0.0172 0.9744 0.0017 0.0054 0.0013],"{'menyangkal': 'menyangkal', 'abdi': 'hamba', 'kek': 'ngemil'}",0.5081,,,,
0,"Terkadang apa yang kau dapati dan miliki saat ini, ada orang lain yang menginginkanya juga. Apapun itu. Karena gak semua beban bisa di tanggung oleh seorang gantleman. Dialog Dini Hari.",Sakapeung apa yang anjeun dapati dan miliki saat ada orang lain yang menginginkanya Apapun Karena gak semua beban bisa di tanggung oleh seorang Dialog Dini,0.9488524198532104,0,[9.764e-01 8.000e-04 4.800e-03 1.410e-02 4.000e-03],4,[0.3767 0.035  0.0936 0.022  0.4727],"{'Terkadang': 'Sakapeung', 'kau': 'anjeun'}",0.5374,,,,
3,"TAMSIL ISLAM NUSANTARA. Karena kau cuma tiang yang dipancang tergesa-gesa kemarin sore dan pangkalmu cuma dangkal-dangkal saja ditanam, maka engkau jadi takut setengah mati pada angin. Bahkan semilir yang segar pun kau caci dan kau kutuki.",TAMSIL ISLAM sabab kau cuma tiang yang dipacok kemarin sore dan pangkalmu cuma saja maka engkau jadi takut setengah mati pada Bahkan semilir yang segar pun kau caci dan kau,0.9755414724349976,3,[1.180e-02 3.250e-02 7.300e-03 9.475e-01 8.000e-04],3,[0.0152 0.3159 0.0084 0.6589 0.0016],"{'semilir': 'semilir', 'dipancang': 'dipacok', 'Karena': 'sabab'}",0.4002,,,,
1,"[USERNAME] Skrg gini saja. Sy balik pertanyaannya. Bolehkah kah sy yg bukan Mahasiswa UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs lainnya? Bukan persoalan Ada larangan atau tidak. Tapi apa Gunanya Saya ikut Perkuliahan, kalo Saya n",Skrg gini Sy balik Bolehkah kah sy yg bukan mahasiswa UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs Bukan persoalan Ada larangan atau Tapi apa ngagunakeun hamba ikut kalo hamba n,0.9631885886192322,1,[0.0761 0.6151 0.0035 0.3003 0.005 ],1,[0.1386 0.7188 0.0033 0.1347 0.0047],"{'kah': 'kah', 'Gunanya': 'ngagunakeun', 'Saya': 'hamba', 'sy': 'sy', 'Mahasiswa': 'mahasiswa'}",0.5835,,,,
2,"Kalo kamuuuuuu, kamuu itu specialll. Cintanya juga ga kalah kok sama yang lain. Karena sebenernya bagi aku kalian itu satu. Jadi, cinta satu cinta semua. [URL]",Kalo kamuu itu Cintanya juga ga leungit kok sama yang Karena sebenernya bagi aku kalian itu cinta satu cinta,0.9660539627075195,2,[0.001  0.0017 0.9909 0.0019 0.0046],2,[0.0114 0.0037 0.9815 0.0016 0.0018],{'kalah': 'leungit'},0.7105,,,,
4,Kasarnya dia bilang kalo pake lg dengerin musik yg kluar slalu musiknya Shinhwa. Bikin pengen joget wkwk xD. Itu namanya autoreaction sih xD [URL],Kasarnya dia bilang kalo pake lg dengerin musik yg kluar slalu musiknya Jieun pengen tari wkwk Itu namanya autoréaksi sih xD,0.9473116397857666,4,[0.0034 0.002  0.0149 0.002  0.9777],4,[0.1763 0.0314 0.1123 0.1022 0.5778],"{'joget': 'tari', 'xD': 'xD', 'Bikin': 'Jieun', 'autoreaction': 'autoréaksi'}",0.28,,,,
0,[USERNAME] Gua kelas 1sd bawa hp karna buat hubungin mama. Tau tau dicolong temen. Gua diem aja bego emg. Bibi kantin ngabarin nyokap gua dan lgsg datang lah mama trs bapanya minta maaf. Eh beberapa hari kemudian anaknya pindah sklh. Ya,Gua kelas 1sd bawa hp sabab buat hubungin Tau nyaho dicolong Gua diem aja bego Bibi kantin sial nyokap gua dan lgsg datang lah Ema trs bapanya minta Eh beberapa hari kemudian anaknya pindah Ya,0.9185460805892944,0,[0.967  0.0116 0.0087 0.0108 0.0018],1,[0.1158 0.8722 0.0036 0.0069 0.0015],"{'kelas': 'kelas', 'mama': 'Ema', 'ngabarin': 'sial', 'tau': 'nyaho', 'karna': 'sabab'}",0.4918,,,,
2,"[USERNAME] ""Cinta tak butuh pengorbanan. Pada saat kau merasa berkorban, pada saat itu cintamu mulai pudar."" Ini wejangan dari mbah [USERNAME]",tak butuh Pada saat kau merasa pada saat itu cintamu mulai Ini wejangan dari mbah,0.8747009634971619,2,[0.0072 0.0015 0.9862 0.002  0.0031],2,[0.2499 0.0289 0.7054 0.0035 0.0122],{'cintamu': 'cintamu'},0.2776,,,,
2,Romantis itu MANIS lebih manis lagi kalo dilakuin orang tg kita SAYANG. Semua bakal terasa seneng dan berbunga bunga wkwk. Seperti ada ribuan kupu kupu terbang yg ada dii perut kalo lagi ada yg ngeromantisin gitu.,Romantis itu MANIS lebih hanyir lagi kalo dilakuin orang tg kita Semua bakal terasa seneng dan berbunga bunga Seperti ada ribuan kupu kupu terbang yg ada dii perut kalo lagi ada yg romantiskeun,0.9835644364356995,2,[0.0033 0.0011 0.9142 0.0038 0.0776],2,[0.0028 0.005  0.5727 0.0047 0.4148],"{'ngeromantisin': 'romantiskeun', 'MANIS': 'MANIS', 'kalo': 'kalo', 'manis': 'hanyir'}",0.5258,,,,
3,tapi ngeri sih ya emang akun gede dengan followers ribuan tuh kalo ngetweet yg jelek atau salah dikit yg hujat langsung banyak AKU TAKUT KALIAN UNFOLLOW AKU AJA PLEASE,tapi sieun sih ya emang akun gede dengan followers ribuan tuh kalo tweeting yg jelek atau salah dikit yg hujat langsung banyak hamba SIEUN KALIAN UNFOLLOW hamba AJA PLEASE,0.9503734111785889,3,[0.0014 0.0058 0.0025 0.988  0.0022],1,[0.0014 0.9904 0.0035 0.003  0.0016],"{'ngeri': 'sieun', 'TAKUT': 'SIEUN', 'AKU': 'hamba', 'UNFOLLOW': 'UNFOLLOW', 'ngetweet': 'tweeting'}",1.7778,,,,
