label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
4,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF #ReturnOfTheLittlePrince #HappyHeeChulDay,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELFE,0.9403139352798462,4,[0.0353 0.0057 0.0174 0.0076 0.934 ],4,[0.3808 0.0239 0.0451 0.0214 0.5288],{'ELF': 'ELFE'},0.9803,0.8611190002840102,0.6512354444760011,0.9171791776985108,0.6846242260721385
1,"[USERNAME] [USERNAME] Dari pertama [USERNAME] menduduki bangku jabatan anda, rakyat belum pernah mendengar dan melihat hasil kerja dan prestasi nyata yang anda berikan semasa menduduki bangku jabatan.Coba tanya Kenapa [USERNAME] ? Abdi rakyat butuh seoran",Dari pertama menduduki siège jabatan rakyat belum pernah mendengar dan melihat hasil travailler dan prestasi nyata yang anda berikan semasa menduduki siège tanya Kenapa Abdi rakyat butuh seoran,0.7557640075683594,1,[0.0266 0.9261 0.005  0.0299 0.0125],1,[0.229  0.6462 0.0062 0.0591 0.0595],"{'kerja': 'travailler', 'bangku': 'siège'}",0.5301,,,,
3,"yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ","yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ",1.0,4,[0.1014 0.005  0.1003 0.0115 0.7818],4,[0.1014 0.005  0.1003 0.0115 0.7818],,0.08,,,,
3,"Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann",Jadi gw eh intinya yg gw usahain kerja ternyata zero Presentasi heures ku baru grasak grusuk heures Jiaaaaaaann,0.8801074028015137,3,[0.0948 0.0631 0.0063 0.8141 0.0217],1,[0.1163 0.5456 0.0046 0.3142 0.0194],{'jam': 'heures'},0.4596,,,,
1,"temen2 masa kecil yang turned out being asshole itu kalo cewe jadi ukhti2 hijrah kalo cowo jadi abdi negara, rasanya semua statement ku di sosmed pasti yang menyangkal orang2 kek gitu, parahnya lagi kalo mereka pacaran bangsat",temen2 masa kecil yang turned out being asshole itu si cewe jadi ukhti2 hijrah si garçon jadi abdi rasanya semua statement ku di sosmed pasti yang menyangkal orang2 kek parahnya lagi si mereka pacaran bangsat,0.9541140198707581,1,[0.0362 0.9232 0.0033 0.0275 0.0098],1,[0.1521 0.7785 0.0052 0.0397 0.0244],"{'cowo': 'garçon', 'kalo': 'si'}",1.4264,,,,
0,"Terkadang apa yang kau dapati dan miliki saat ini, ada orang lain yang menginginkanya juga. Apapun itu. Karena gak semua beban bisa di tanggung oleh seorang gantleman. Dialog Dini Hari.",Terkadang apa yang kau dapati dan miliki saat ada orang lain yang menginginkanya Apapun Auto gak semua beban bisa di tanggung oleh seorang dialogue Dini,0.9487056732177734,0,[0.689  0.0651 0.0188 0.0335 0.1936],0,[0.5624 0.3382 0.0179 0.0619 0.0195],"{'Dialog': 'dialogue', 'Karena': 'Auto'}",0.5077,,,,
3,"TAMSIL ISLAM NUSANTARA. Karena kau cuma tiang yang dipancang tergesa-gesa kemarin sore dan pangkalmu cuma dangkal-dangkal saja ditanam, maka engkau jadi takut setengah mati pada angin. Bahkan semilir yang segar pun kau caci dan kau kutuki.",TAMSIL ISLAM Karena kau cuma tiang yang dipancang kemarin sore dan pangkalmu cuma saja maka engkau jadi takut setengah morte pada Mme semilir yang segar pun kau blaireau dan kau,0.9457665681838989,3,[0.0188 0.0178 0.0169 0.9351 0.0114],3,[0.0205 0.0186 0.0175 0.9337 0.0097],"{'caci': 'blaireau', 'Bahkan': 'Mme', 'mati': 'morte'}",0.4944,,,,
1,"[USERNAME] Skrg gini saja. Sy balik pertanyaannya. Bolehkah kah sy yg bukan Mahasiswa UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs lainnya? Bukan persoalan Ada larangan atau tidak. Tapi apa Gunanya Saya ikut Perkuliahan, kalo Saya n",cadeau gini Sy balik Bolehkah kah sy yg bukan Mahasiswa UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs Bukan persoalan Ada larangan atau Tapi apa Gunanya je ikut kalo je n,0.9603792428970337,1,[0.0803 0.857  0.004  0.0483 0.0103],1,[0.125  0.7879 0.0045 0.0649 0.0177],"{'Saya': 'je', 'Bolehkah': 'Bolehkah', 'gini': 'gini', 'Skrg': 'cadeau', 'n': 'n'}",0.5439,,,,
2,"Kalo kamuuuuuu, kamuu itu specialll. Cintanya juga ga kalah kok sama yang lain. Karena sebenernya bagi aku kalian itu satu. Jadi, cinta satu cinta semua. [URL]",Si kamuu itu Cintanya juga ga kalah kok sama yang Karena sebenernya bagi aku kalian itu cinta satu cinta,0.9606493711471558,2,[0.0162 0.0061 0.9587 0.0088 0.0101],2,[0.0319 0.0102 0.9342 0.0163 0.0073],{'Kalo': 'Si'},0.5904,,,,
4,Kasarnya dia bilang kalo pake lg dengerin musik yg kluar slalu musiknya Shinhwa. Bikin pengen joget wkwk xD. Itu namanya autoreaction sih xD [URL],Kasarnya dia bilang kalo pake lg dengerin musique yg kluar slalu musiknya Bikin pengen joget wkwk Itu namanya autoréaction sih xD,0.9478907585144043,4,[0.0283 0.0137 0.017  0.0066 0.9345],4,[0.0271 0.022  0.0144 0.0072 0.9293],"{'wkwk': 'wkwk', 'musik': 'musique', 'autoreaction': 'autoréaction', 'namanya': 'namanya'}",0.7503,,,,
0,[USERNAME] Gua kelas 1sd bawa hp karna buat hubungin mama. Tau tau dicolong temen. Gua diem aja bego emg. Bibi kantin ngabarin nyokap gua dan lgsg datang lah mama trs bapanya minta maaf. Eh beberapa hari kemudian anaknya pindah sklh. Ya,Gua kelas 1sd bawa hp karna buat hubungin Tau connaître attrapé Gua diem aja bego Bibi kantin ngabarin nyokap gua dan LGSG datang lah mama très bapanya minta Eh beberapa hari kemudian anaknya pindah Oui,0.9354456067085266,0,[0.6308 0.1545 0.0186 0.0593 0.1367],0,[0.3637 0.0165 0.2852 0.038  0.2965],"{'Ya': 'Oui', 'dicolong': 'attrapé', 'lgsg': 'LGSG', 'tau': 'connaître', 'trs': 'très'}",1.4282,,,,
2,"[USERNAME] ""Cinta tak butuh pengorbanan. Pada saat kau merasa berkorban, pada saat itu cintamu mulai pudar."" Ini wejangan dari mbah [USERNAME]",tak butuh Pada saat kau merasa pada saat itu cintamu mulai Ini wejangan dari mbah,0.8747009634971619,2,[0.1301 0.0136 0.7357 0.1077 0.0129],2,[0.1128 0.0056 0.8413 0.0241 0.0161],{'butuh': 'butuh'},0.6084,,,,
2,Romantis itu MANIS lebih manis lagi kalo dilakuin orang tg kita SAYANG. Semua bakal terasa seneng dan berbunga bunga wkwk. Seperti ada ribuan kupu kupu terbang yg ada dii perut kalo lagi ada yg ngeromantisin gitu.,romantique itu MANIS lebih manis lagi si dilakuin orang tg kita Semua bakal terasa seneng dan floraison bunga Seperti ada ribuan kupu kupu terbang yg ada dii estomac si lagi ada yg ngeromantisin,0.9621920585632324,2,[0.0206 0.0055 0.9346 0.0077 0.0317],4,[0.0739 0.0239 0.053  0.008  0.8412],"{'berbunga': 'floraison', 'Romantis': 'romantique', 'kalo': 'si', 'perut': 'estomac'}",0.2999,,,,
3,tapi ngeri sih ya emang akun gede dengan followers ribuan tuh kalo ngetweet yg jelek atau salah dikit yg hujat langsung banyak AKU TAKUT KALIAN UNFOLLOW AKU AJA PLEASE,tapi ngeri sih ya emang akun gede dengan followers ribuan tuh kalo ngetweet yg jelek atau salah dikit yg hujat direct banyak je PEUR KALIAN UNFOLLOW je JUSTE PLEASE,0.9298920035362244,3,[0.0167 0.0224 0.0114 0.9374 0.012 ],1,[0.0434 0.5662 0.0082 0.3668 0.0154],"{'TAKUT': 'PEUR', 'PLEASE': 'PLEASE', 'langsung': 'direct', 'AJA': 'JUSTE', 'AKU': 'je'}",0.8747,,,,
0,Kapan bandara [USERNAME] 1 di Ambon ada perbaikan dan mungkin renofasi. Melihat ada banyak perkembangan bandara di daerah lain rasanya sudah amat ketinggalan sebagai bandara internasional . [URL],Kapan bandara [USERNAME] 1 di Ambon ada perbaikan dan mungkin renofasi. Melihat ada banyak perkembangan bandara di daerah lain rasanya sudah amat ketinggalan sebagai bandara internasional . [URL],1.0,1,[0.2716 0.482  0.0098 0.101  0.1356],1,[0.2716 0.482  0.0098 0.101  0.1356],,0.02,,,,
2,pantesan ada notif di FB. hari ini 4 thn yg lalu video ini bikin gw makin yakin jatuh cinta pada pandangan pertama sama doi an awal adekgemas fever melanda,pantesan ada notif di hari ini 4 thn yg lalu vidéo ini bikin gw makin yakin joufflu cinta pada pandangan pertama sama doi an awal adekgemas fever melanda,0.9773129224777222,2,[0.062  0.0129 0.8651 0.0435 0.0165],2,[0.0687 0.0077 0.8356 0.0251 0.0629],"{'jatuh': 'joufflu', 'video': 'vidéo'}",0.5054,,,,
4,"Jadi sejauh ini, udah ada 6 barang yang ku beli hasil flash salenya bukalapak. OMG dari harga yang Ratusan Ribu yang bahkan aku sbg sahabat misqin tak mampu beli, sekarang kebeli semua wkwkwkwk. Dan masih ada flash sale jam 6 sore, jam 8 malam dan jam 12 malam",Jadi sejauh udah ada 6 barang yang maman beli hasil flash salenya OMG dari harga yang Ratusan Mille yang bahkan aku sbg sahabat misqin tak mampu sekarang kebeli semua Dan masih ada flash sale jam 6 jam 8 malam dan jam 12 malam,0.9652293920516968,4,[0.1125 0.0463 0.0085 0.0136 0.8191],4,[0.3423 0.0669 0.0133 0.0244 0.553 ],"{'Ribu': 'Mille', 'salenya': 'salenya', 'Ratusan': 'Ratusan', 'ku': 'maman', 'OMG': 'OMG'}",0.9726,,,,
2,"Semoga sehat selalu, dan yg terpenting selalu sayang dan cinta ama [USERNAME], walaupun gw itu followers baru tp kita bisa saling kenal krn kita keluarga we are family I love you",Semoga sehat dan qui terpenting selalu cher dan amour ama walaupun gw itu followers baru tp kita bisa saling kenal krn kita keluarga we are family I love you,0.9523324966430664,2,[0.0137 0.0061 0.9559 0.0076 0.0167],2,[0.0147 0.0081 0.9029 0.0068 0.0676],"{'cinta': 'amour', 'sayang': 'cher', 'yg': 'qui'}",0.949,,,,
1,si gendut kalau saya yang suruh ogah jalan! dasar kebo!,si gros kalau saya yang suruh ogah dasar,0.843197762966156,1,[0.021  0.9401 0.0074 0.0153 0.0163],1,[0.0549 0.8987 0.0114 0.0195 0.0156],{'gendut': 'gros'},1.1503,,,,
3,"gue yg dulu bingung knp org bisa trauma berkepanjangan skrg baru sadar setelah ngerasain sendiri, kita ga speak up kdg krn takut dibilang lebay lah boong lah bla bla. ngatasin traumanya aja udh susah tmbh lg di judge org lain jd mending diem.",gue yg dulu bingung knp org bisa traumatisme prolongé skrg baru sadar setelah ngerasain kita ga speak up kdg krn effrayé dibilang lebay lah boong lah blabla ngatasin traumanya juste udh susah tmbh lg di judge org lain jd mending,0.9749606847763062,3,[0.0292 0.0339 0.0077 0.9185 0.0106],3,[0.179  0.1832 0.0068 0.6155 0.0154],"{'takut': 'effrayé', 'trauma': 'traumatisme', 'berkepanjangan': 'prolongé', 'aja': 'juste', 'bla': 'blabla', 'traumanya': 'traumanya'}",2.9588,,,,
1,[USERNAME] [USERNAME] gk perlu mnta maap juga kalik.. beda perspektif mah wajar.. yg lebay mah ngapus twit neg bkn bela simic jg tp slama vv gk lapor pulisi bhwa dia udh jadi korban pelecehan mah itu msh tetep urusan private mreka bdua di DM gmn awa,non perlu mnta maap juga beda perspektif mah yg lebay mah ngapus twit neg bkn bela simic jg tp slama vv non lapor policier bhwa dia udh jadi korban pelecehan mah itu msh tetep affaires private mreka bdua di DM gmn awa,0.8831100463867188,1,[0.0297 0.9257 0.0034 0.034  0.0072],1,[0.064  0.8645 0.0044 0.0584 0.0088],"{'urusan': 'affaires', 'gk': 'non', 'awa': 'awa', 'bkn': 'bkn', 'maap': 'maap', 'pulisi': 'policier'}",1.1816,,,,
