label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
4,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF #ReturnOfTheLittlePrince #HappyHeeChulDay,Questo adalah hal yang paling Felice saat biasku foto bersama ELF,0.8750124573707581,4,[7.100e-03 3.000e-04 1.780e-02 1.900e-03 9.728e-01],4,[0.162  0.0015 0.1172 0.0122 0.7071],"{'membahagiakan': 'Felice', 'Ini': 'Questo'}",0.9492,0.9801192842942346,0.6367509230332292,0.8702897631759774,1.0999288270377734
1,"[USERNAME] [USERNAME] Dari pertama [USERNAME] menduduki bangku jabatan anda, rakyat belum pernah mendengar dan melihat hasil kerja dan prestasi nyata yang anda berikan semasa menduduki bangku jabatan.Coba tanya Kenapa [USERNAME] ? Abdi rakyat butuh seoran",Dari pertama occupare bangku posizione persona belum pernah mendengar dan melihat hasil opera dan prestasi nyata yang anda berikan semasa occupare bangku tanya Perche Abdi persona butuh seoran,0.7770208716392517,1,[0.0071 0.985  0.0032 0.0029 0.0017],1,[0.0457 0.8908 0.0156 0.008  0.0399],"{'Kenapa': 'Perche', 'rakyat': 'persona', 'jabatan': 'posizione', 'menduduki': 'occupare', 'bangku': 'bangku', 'kerja': 'opera'}",1.187,,,,
3,"yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ",yaudah Se emang belum berani taglio capelli pendek ya aja Se emang udah yakin dan bisa comodo Selamat jangan dimenticare berdoa Sonno yg nyenyak mimpi yg Bellissima Buono night cit,0.9025983810424805,3,[0.0963 0.003  0.1005 0.7403 0.0598],0,[0.4931 0.3008 0.0169 0.1582 0.0309],"{'Good': 'Buono', 'yaudah': 'yaudah', 'potong': 'taglio', 'kalo': 'Se', 'indah': 'Bellissima', 'Tidur': 'Sonno', 'nyaman': 'comodo', 'rambut': 'capelli', 'lupa': 'dimenticare'}",2.023,,,,
3,"Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann","Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann",1.0,1,[0.129  0.8436 0.002  0.0122 0.0133],1,[0.129  0.8436 0.002  0.0122 0.0133],,0.02,,,,
1,"temen2 masa kecil yang turned out being asshole itu kalo cewe jadi ukhti2 hijrah kalo cowo jadi abdi negara, rasanya semua statement ku di sosmed pasti yang menyangkal orang2 kek gitu, parahnya lagi kalo mereka pacaran bangsat",temen2 masa kecil yang turned out being Stronzo itu Se Ragazza jadi ukhti2 hijrah Se cowo jadi servo rasanya semua statement ku di sosmed pasti yang nazione orang2 torta parahnya lagi Se mereka pacaran bangsat,0.9325506687164307,1,[0.0713 0.9075 0.0021 0.0174 0.0017],1,[0.1932 0.7794 0.0049 0.0055 0.017 ],"{'menyangkal': 'nazione', 'abdi': 'servo', 'kek': 'torta', 'asshole': 'Stronzo', 'kalo': 'Se', 'cewe': 'Ragazza'}",1.42,,,,
0,"Terkadang apa yang kau dapati dan miliki saat ini, ada orang lain yang menginginkanya juga. Apapun itu. Karena gak semua beban bisa di tanggung oleh seorang gantleman. Dialog Dini Hari.",Terkadang apa yang voi dapati dan miliki saat ada orang lain yang menginginkanya Apapun Karena gak semua fardello bisa di tanggung oleh seorang Dialogo Presto,0.9345629811286926,0,[9.764e-01 8.000e-04 4.800e-03 1.410e-02 4.000e-03],0,[0.7501 0.0496 0.0268 0.0339 0.1396],"{'Terkadang': 'Terkadang', 'kau': 'voi', 'Dini': 'Presto', 'beban': 'fardello', 'Dialog': 'Dialogo'}",0.8809,,,,
3,"TAMSIL ISLAM NUSANTARA. Karena kau cuma tiang yang dipancang tergesa-gesa kemarin sore dan pangkalmu cuma dangkal-dangkal saja ditanam, maka engkau jadi takut setengah mati pada angin. Bahkan semilir yang segar pun kau caci dan kau kutuki.",TAMSIL ISLAM Perche kau cuma tiang yang puntato kemarin pomeriggio dan pangkalmu cuma saja maka engkau jadi takut setengah morto pada Bahkan ventilazione yang segar pun kau caci dan kau,0.9380602836608887,3,[1.180e-02 3.250e-02 7.300e-03 9.475e-01 8.000e-04],1,[0.0133 0.7997 0.0065 0.1791 0.0014],"{'semilir': 'ventilazione', 'dipancang': 'puntato', 'Karena': 'Perche', 'sore': 'pomeriggio', 'pangkalmu': 'pangkalmu', 'mati': 'morto'}",1.9728,,,,
1,"[USERNAME] Skrg gini saja. Sy balik pertanyaannya. Bolehkah kah sy yg bukan Mahasiswa UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs lainnya? Bukan persoalan Ada larangan atau tidak. Tapi apa Gunanya Saya ikut Perkuliahan, kalo Saya n",Skrg gini si balik Bolehkah kah si yg bukan Alunno UMI ikut masuk telecamera Studiando dan mengerjakan Tugas Studiando sprt Mhs Bukan persoalan Ada larangan atau Tapi apa Usalo io ikut kalo io n,0.9361952543258667,1,[0.0761 0.6151 0.0035 0.3003 0.005 ],1,[0.0229 0.9523 0.002  0.0204 0.0024],"{'kah': 'kah', 'Gunanya': 'Usalo', 'Saya': 'io', 'sy': 'si', 'Mahasiswa': 'Alunno', 'Bolehkah': 'Bolehkah', 'Kuliah': 'Studiando', 'ruang': 'telecamera', 'Sy': 'si', 'masuk': 'masuk'}",1.0851,,,,
2,"Kalo kamuuuuuu, kamuu itu specialll. Cintanya juga ga kalah kok sama yang lain. Karena sebenernya bagi aku kalian itu satu. Jadi, cinta satu cinta semua. [URL]",Kalo voi itu Cintanya juga ga persona kok sama yang Karena sebenernya bagi aku kalian itu cinta satu cinta,0.9552047848701477,2,[0.001  0.0017 0.9909 0.0019 0.0046],2,[0.0071 0.0033 0.9855 0.002  0.0021],"{'kalah': 'persona', 'Cintanya': 'Cintanya', 'kamuu': 'voi'}",0.5076,,,,
4,Kasarnya dia bilang kalo pake lg dengerin musik yg kluar slalu musiknya Shinhwa. Bikin pengen joget wkwk xD. Itu namanya autoreaction sih xD [URL],Kasarnya dia bilang kalo pake lg dengerin musik yg fuori spray musiknya Rendere pallavolo danza wkwk Itu namanya autoreazione sih xD,0.8931362628936768,4,[0.0034 0.002  0.0149 0.002  0.9777],4,[0.0335 0.012  0.0103 0.0058 0.9385],"{'joget': 'danza', 'xD': 'xD', 'Bikin': 'Rendere', 'autoreaction': 'autoreazione', 'slalu': 'spray', 'musiknya': 'musiknya', 'pengen': 'pallavolo', 'kluar': 'fuori'}",1.4805,,,,
