label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
4,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF #ReturnOfTheLittlePrince #HappyHeeChulDay,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF,0.9768531918525696,4,[0.0631 0.0124 0.0158 0.007  0.9017],0,[0.6971 0.0611 0.047  0.0226 0.1722],{'biasku': 'biasku'},2.2048,0.8543027548991764,0.6092019312695257,0.9315736849972959,0.09431502414086908
1,"[USERNAME] [USERNAME] Dari pertama [USERNAME] menduduki bangku jabatan anda, rakyat belum pernah mendengar dan melihat hasil kerja dan prestasi nyata yang anda berikan semasa menduduki bangku jabatan.Coba tanya Kenapa [USERNAME] ? Abdi rakyat butuh seoran",Dari pertama menumpang bangku jabatan umat belum pernah mengarifkan dan melihat hasil kerja dan prestasi nyata yang anda berikan semasa menumpang bangku tanya Kenapa individu umat nampak seoran,0.7963882088661194,1,[0.0192 0.9417 0.0093 0.014  0.0159],4,[0.4002 0.1316 0.0243 0.0274 0.4165],"{'rakyat': 'umat', 'mendengar': 'mengarifkan', 'Abdi': 'individu', 'seoran': 'seoran', 'butuh': 'nampak', 'menduduki': 'menumpang'}",0.1074,,,,
3,"yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ","yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ",1.0,0,[0.4269 0.0084 0.1154 0.0348 0.4146],0,[0.4269 0.0084 0.1154 0.0348 0.4146],,0.02,,,,
3,"Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann","Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann",1.0,0,[0.7016 0.0274 0.0119 0.2043 0.0547],0,[0.7016 0.0274 0.0119 0.2043 0.0547],,0.02,,,,
1,"temen2 masa kecil yang turned out being asshole itu kalo cewe jadi ukhti2 hijrah kalo cowo jadi abdi negara, rasanya semua statement ku di sosmed pasti yang menyangkal orang2 kek gitu, parahnya lagi kalo mereka pacaran bangsat",temen2 masa kecil yang turned out being asshole itu kalo cewe jadi ukhti2 hijrah kalo cowo jadi abdi rasanya semua statement ku di sosmed pasti yang menyanggah orang2 kek parahnya lagi kalo mereka pacaran pijat,0.9878071546554565,1,[0.0684 0.879  0.0097 0.034  0.0089],1,[0.1385 0.7833 0.0095 0.0555 0.0132],"{'kalo': 'kalo', 'bangsat': 'pijat', 'menyangkal': 'menyanggah', 'asshole': 'asshole', 'sosmed': 'sosmed', 'kek': 'kek', 'parahnya': 'parahnya'}",0.1351,,,,
0,"Terkadang apa yang kau dapati dan miliki saat ini, ada orang lain yang menginginkanya juga. Apapun itu. Karena gak semua beban bisa di tanggung oleh seorang gantleman. Dialog Dini Hari.",Terkadang apa yang kau dapati dan miliki saat ada orang lain yang menginginkanya Apapun Karena gak semua menyebu bisa di tanggung oleh seorang pembicaraan Dini,0.9464396238327026,0,[0.7453 0.0616 0.0211 0.0234 0.1486],0,[0.708  0.1681 0.0341 0.038  0.0518],"{'Dialog': 'pembicaraan', 'Terkadang': 'Terkadang', 'gak': 'gak', 'beban': 'menyebu', 'Dini': 'Dini'}",0.0955,,,,
3,"TAMSIL ISLAM NUSANTARA. Karena kau cuma tiang yang dipancang tergesa-gesa kemarin sore dan pangkalmu cuma dangkal-dangkal saja ditanam, maka engkau jadi takut setengah mati pada angin. Bahkan semilir yang segar pun kau caci dan kau kutuki.",TAMSIL tamadun Karena kau cuma tiang yang dipancang kemarin sore dan pangkalmu cuma saja maka engkau jadi takut setengah mati pada Bahkan semilir yang segar pun kau mengecam dan kau,0.9427332878112793,3,[0.0457 0.0122 0.0169 0.9127 0.0125],3,[0.0391 0.0157 0.0175 0.9158 0.0119],"{'caci': 'mengecam', 'ISLAM': 'tamadun', 'engkau': 'engkau', 'kau': 'kau', 'dipancang': 'dipancang'}",0.1093,,,,
1,"[USERNAME] Skrg gini saja. Sy balik pertanyaannya. Bolehkah kah sy yg bukan Mahasiswa UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs lainnya? Bukan persoalan Ada larangan atau tidak. Tapi apa Gunanya Saya ikut Perkuliahan, kalo Saya n",Skrg gini Sy balik Bolehkah kah sy yg bukan penuntut UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs Bukan persoalan Ada larangan atau Tapi apa Gunanya Saya ikut kalo Saya n,0.9787574410438538,1,[0.105  0.8352 0.0102 0.038  0.0115],1,[0.2204 0.6415 0.0154 0.1113 0.0115],"{'n': 'n', 'Mahasiswa': 'penuntut', 'Sy': 'Sy', 'sy': 'sy', 'yg': 'yg', 'Saya': 'Saya', 'Bukan': 'Bukan', 'Skrg': 'Skrg', 'gini': 'gini'}",0.1243,,,,
2,"Kalo kamuuuuuu, kamuu itu specialll. Cintanya juga ga kalah kok sama yang lain. Karena sebenernya bagi aku kalian itu satu. Jadi, cinta satu cinta semua. [URL]",Kalo kamuu itu Cintanya juga ga kalah kok sama yang Karena sebenernya bagi aku kalian itu gemar satu gemar,0.9332836866378784,2,[0.0608 0.0322 0.8203 0.0352 0.0514],2,[0.0658 0.0324 0.8148 0.0367 0.0502],"{'Kalo': 'Kalo', 'cinta': 'gemar'}",0.0822,,,,
4,Kasarnya dia bilang kalo pake lg dengerin musik yg kluar slalu musiknya Shinhwa. Bikin pengen joget wkwk xD. Itu namanya autoreaction sih xD [URL],Kasarnya dia bilang kalo pake lg dengerin suara yg kluar slalu musiknya Bikin pengen joget wkwk Itu namanya autoreaction sih xD,0.9388930797576904,4,[0.0232 0.0107 0.0167 0.0076 0.9417],4,[0.0354 0.0134 0.0306 0.0086 0.912 ],"{'wkwk': 'wkwk', 'autoreaction': 'autoreaction', 'musik': 'suara', 'namanya': 'namanya', 'xD': 'xD', 'slalu': 'slalu', 'musiknya': 'musiknya', 'Bikin': 'Bikin'}",0.0875,,,,
