label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
4,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF #ReturnOfTheLittlePrince #HappyHeeChulDay,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF,0.9768531918525696,4,[0.0631 0.0124 0.0158 0.007  0.9017],0,[0.6971 0.0611 0.047  0.0226 0.1722],{'biasku': 'biasku'},3.4271,0.8543027548991764,0.6242544731610338,0.9196601916158514,0.6355679352456688
1,"[USERNAME] [USERNAME] Dari pertama [USERNAME] menduduki bangku jabatan anda, rakyat belum pernah mendengar dan melihat hasil kerja dan prestasi nyata yang anda berikan semasa menduduki bangku jabatan.Coba tanya Kenapa [USERNAME] ? Abdi rakyat butuh seoran",Dari pertama menduduki bangku jabatan persona belum pernah ascoltare dan melihat hasil kerja dan prestasi nyata yang anda berikan semasa menduduki bangku tanya Kenapa servo persona butuh seoran,0.807322084903717,1,[0.0192 0.9417 0.0093 0.014  0.0159],4,[0.2203 0.1706 0.0201 0.0202 0.5688],"{'rakyat': 'persona', 'mendengar': 'ascoltare', 'Abdi': 'servo'}",0.6218,,,,
3,"yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ","yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ",1.0,0,[0.4269 0.0084 0.1154 0.0348 0.4146],0,[0.4269 0.0084 0.1154 0.0348 0.4146],,0.02,,,,
3,"Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann","Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann",1.0,0,[0.7016 0.0274 0.0119 0.2043 0.0547],0,[0.7016 0.0274 0.0119 0.2043 0.0547],,0.02,,,,
1,"temen2 masa kecil yang turned out being asshole itu kalo cewe jadi ukhti2 hijrah kalo cowo jadi abdi negara, rasanya semua statement ku di sosmed pasti yang menyangkal orang2 kek gitu, parahnya lagi kalo mereka pacaran bangsat",temen2 masa kecil yang turned out being asshole itu Se cewe jadi ukhti2 hijrah Se cowo jadi abdi rasanya semua statement ku di sosmed pasti yang nazione orang2 kek parahnya lagi Se mereka pacaran bastardo,0.9640287160873413,1,[0.0684 0.879  0.0097 0.034  0.0089],1,[0.2434 0.6687 0.0117 0.0427 0.0335],"{'kalo': 'Se', 'bangsat': 'bastardo', 'menyangkal': 'nazione'}",0.6327,,,,
0,"Terkadang apa yang kau dapati dan miliki saat ini, ada orang lain yang menginginkanya juga. Apapun itu. Karena gak semua beban bisa di tanggung oleh seorang gantleman. Dialog Dini Hari.",Terkadang apa yang kau dapati dan miliki saat ada orang lain yang menginginkanya Apapun Karena gak semua beban bisa di tanggung oleh seorang Dialogo Dini,0.9510891437530518,0,[0.7453 0.0616 0.0211 0.0234 0.1486],0,[0.7698 0.1195 0.0265 0.0554 0.0288],"{'Dialog': 'Dialogo', 'Terkadang': 'Terkadang'}",0.8548,,,,
3,"TAMSIL ISLAM NUSANTARA. Karena kau cuma tiang yang dipancang tergesa-gesa kemarin sore dan pangkalmu cuma dangkal-dangkal saja ditanam, maka engkau jadi takut setengah mati pada angin. Bahkan semilir yang segar pun kau caci dan kau kutuki.",TAMSIL ISLAM Karena kau cuma tiang yang dipancang kemarin sore dan pangkalmu cuma saja maka voi jadi takut setengah mati pada Bahkan semilir yang segar pun kau tasso dan kau,0.9726119041442871,3,[0.0457 0.0122 0.0169 0.9127 0.0125],3,[0.0466 0.0151 0.0169 0.9114 0.01  ],"{'caci': 'tasso', 'ISLAM': 'ISLAM', 'engkau': 'voi'}",0.2708,,,,
1,"[USERNAME] Skrg gini saja. Sy balik pertanyaannya. Bolehkah kah sy yg bukan Mahasiswa UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs lainnya? Bukan persoalan Ada larangan atau tidak. Tapi apa Gunanya Saya ikut Perkuliahan, kalo Saya n",Skrg gini si balik Bolehkah kah si quale bukan Alunno UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs Bukan persoalan Ada larangan atau Tapi apa Gunanya Saya ikut kalo Saya n,0.9570508003234863,1,[0.105  0.8352 0.0102 0.038  0.0115],1,[0.2143 0.684  0.0125 0.0747 0.0144],"{'n': 'n', 'Mahasiswa': 'Alunno', 'Sy': 'si', 'sy': 'si', 'yg': 'quale'}",0.6243,,,,
2,"Kalo kamuuuuuu, kamuu itu specialll. Cintanya juga ga kalah kok sama yang lain. Karena sebenernya bagi aku kalian itu satu. Jadi, cinta satu cinta semua. [URL]",Se kamuu itu Cintanya juga ga kalah kok sama yang Karena sebenernya bagi aku kalian itu cinta satu cinta,0.9681574106216431,2,[0.0608 0.0322 0.8203 0.0352 0.0514],2,[0.063  0.0328 0.818  0.036  0.0502],{'Kalo': 'Se'},0.2801,,,,
4,Kasarnya dia bilang kalo pake lg dengerin musik yg kluar slalu musiknya Shinhwa. Bikin pengen joget wkwk xD. Itu namanya autoreaction sih xD [URL],Kasarnya dia bilang kalo pake lg dengerin musica yg kluar slalu musiknya Bikin pengen joget sett Itu namanya autoreazione sih xD,0.9422215223312378,4,[0.0232 0.0107 0.0167 0.0076 0.9417],4,[0.0587 0.2077 0.0254 0.0184 0.6898],"{'wkwk': 'sett', 'autoreaction': 'autoreazione', 'musik': 'musica', 'namanya': 'namanya'}",1.7363,,,,
