label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig,best_epoch
2,"Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]","Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]",1.0,0,[0.9787 0.0033 0.0095 0.0047 0.0038],0,[0.9787 0.0033 0.0095 0.0047 0.0038],,2,2,0.26,0.7886363636363637,0.65,0.9108738015998492,0.5559831818181818,0.7090909090909091,0.13863636363636367,-0.05909090909090908,0.7863636363636364,5.0
3,Penyakit hepatitis B 100x lebih infeksius dari HIV/AIDS Duhh serem! Dan belum ada obatnya.,Penyakit hépatite B 100x lebih infeksius dari Duhh Dan belum ada,0.9030905961990356,3,[2.000e-03 1.100e-03 1.000e-03 9.952e-01 7.000e-04],1,[0.2505 0.4594 0.002  0.2492 0.0389],"{'dan': 'et', 'duhh': 'duhh', 'hepatitis': 'hépatite'}",3,3,1.0596,,,,,,,,,
3,[USERNAME] [USERNAME] [USERNAME] Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi bro. Nemo movement malah berbalik jd ikon punya Jokowi. Persis kejadian 212 yg jd panggung Jkw,Gw lebih khawatir lg si Ahok jd jurkamnya Jokowi Nemo mouvement malah berbalik jd ikon punya Persis kejadian 212 qui jd panggung Jkw,0.8513354659080505,3,[2.600e-03 3.400e-03 4.000e-04 9.924e-01 1.200e-03],3,[4.300e-03 3.200e-03 4.000e-04 9.909e-01 1.200e-03],"{'kejadian': 'kejadian', 'yg': 'qui', 'kalo': 'si', 'jkw': 'jkw', 'nemo': 'Némo', 'gw': 'gw', 'jurkamnya': 'jurkamnya', 'movement': 'mouvement', 'jokowi': 'jokowi', 'ikon': 'ikon', 'persis': 'exactement', 'jd': 'jd', 'panggung': 'panggung'}",3,3,1.5749,,,,,,,,,
1,"Kemerdekaan adalah hak segala bangsa ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sbgmn kita menutup mata terhadap Penjajahan Yaman dan Qatar.Artinya standart ganda ...",Kemerdekaan adalah hak segala bangsa Kec Catalonia Koptik sbgmn kita menutup mata terhadap Penjajahan Yaman dan standart ganda,0.9747864603996276,1,[6.400e-03 9.896e-01 4.000e-04 1.700e-03 1.800e-03],1,[0.4531 0.5279 0.0013 0.0076 0.0101],"{'mata': 'mata', 'penjajahan': 'penjajahan', 'catalonia': 'catalogue', 'ganda': 'ganda', 'kec': 'kec', 'bangsa': 'bangsa', 'kemerdekaan': 'kemerdekaan', 'menutup': 'menutup'}",1,1,0.8188,,,,,,,,,
4,"Selamat pak [USERNAME] resmi jadi bapak, sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Liverpool... Biar ngerti sejarah dan kesetiaan haha",Selamat pak resmi jadi sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Biar comprendre sejarah dan kesetiaan haha,0.93817937374115,4,[1.10e-03 4.00e-04 2.59e-02 6.00e-04 9.72e-01],4,[1.300e-03 2.000e-04 1.490e-02 6.000e-04 9.831e-01],"{'selamat': 'sûr', 'sejarah': 'sejarah', 'haha': 'haha', 'pertandingan': 'pertandingan', 'biar': 'biar', 'ngerti': 'comprendre', 'ynwa': 'ynwa', 'lagu': 'lagu', 'dengar': 'dengar', 'resmi': 'resmi', 'jagoan': 'jagoan', 'si': 'si', 'dikasih': 'dikasih'}",4,4,0.8855,,,,,,,,,
0,"Pas aktip di ig merasa twitter ini tempat melarikan diri. Pas lbh sering mencuit, merasa ig itu mall... aku dangkal, butuh hingar, mau di pasar",Pas aktip di ig merasa twitter ini tempat Cours Pas lbh sering merasa ig itu aku besoin mau di pasar,0.9338290691375732,0,[9.925e-01 2.300e-03 9.000e-04 2.100e-03 2.200e-03],0,[0.872  0.0107 0.0057 0.0419 0.0698],"{'twitter': 'twitter', 'butuh': 'besoin', 'melarikan': 'Cours', 'pas': 'pas', 'ig': 'ig', 'aktip': 'aktip'}",0,0,0.5949,,,,,,,,,
1,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,1.0,4,[0.0379 0.0013 0.0025 0.0053 0.953 ],4,[0.0379 0.0013 0.0025 0.0053 0.953 ],,4,4,0.15,,,,,,,,,
0,"Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda",Bukan gw yang ga mau ikut tapi dompet yang protes mulu lu gw ga di isi dompet badan lu kurusin jangan Oke sip besok ku lembur baghai qhuda,0.9751265048980712,0,[8.535e-01 1.325e-01 7.000e-04 1.200e-03 1.210e-02],1,[5.200e-03 9.927e-01 2.000e-04 4.000e-04 1.500e-03],{},1,0,0.4927,,,,,,,,,
3,jadi takut buat nikah...buat punya anak...takut kalo saya nikah saya ga bisa bahagiain pasangan...takut kalo punya anak nanti saya banding bandingin...,jadi takut buat punya si saya nikah saya Géorgie bisa bahagiain si punya anak nanti saya banding,0.94511878490448,3,[1.000e-03 1.200e-03 4.000e-04 9.969e-01 5.000e-04],3,[3.400e-03 2.700e-03 7.000e-04 9.926e-01 6.000e-04],"{'kalo': 'si', 'ga': 'Géorgie', 'nikah': 'nikah', 'banding': 'banding', 'anak': 'anak'}",3,3,0.6864,,,,,,,,,
4,"BTW, salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan udang. Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua emotionally. Well done",salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang économie buat makan Dengan narasi yang cukup simple tapi bisa langsung ngena ke je Well Fini,0.950271725654602,4,[0.1366 0.001  0.0376 0.0016 0.8232],4,[2.090e-02 5.000e-04 5.100e-03 6.000e-04 9.729e-01],"{'tokopedia': 'Tokopédia', 'well': 'well', 'ad': 'ad', 'nabung': 'économie', 'gua': 'je', 'dengan': 'dengan', 'simple': 'simple', 'makan': 'makan', 'bikin': 'bikin', 'langsung': 'langsung', 'done': 'Fini', 'salut': 'salut'}",4,4,0.7966,,,,,,,,,
3,"Pagi ini Surabaya mendungnya rata banget, jangan biarin rasa meger menguasai jiwa &amp","Pagi ini Surabaya mendungnya rata banget, jangan biarin rasa meger menguasai jiwa &amp",1.0,0,[0.9843 0.0014 0.0013 0.0112 0.002 ],0,[0.9843 0.0014 0.0013 0.0112 0.002 ],,0,0,0.24,,,,,,,,,
3,"[USERNAME] [USERNAME] Tidak disemua tempat kita boleh melaksanakan sholat, salah satunya di bangunan yang didirikan untuk kekafiran (salah satunya gereja). Aku berlindung kepada ALLAAH SWT. dari godaan setan yang terkutuk. [URL]",Tidak disemua tempat kita boleh melaksanakan mauvais satunya di bangunan yang didirikan untuk kekafiran satunya Aku berlindung kepada ALLAAH dari godaan désactivé yang,0.8536179661750793,3,[1.080e-02 3.100e-03 6.000e-04 9.848e-01 7.000e-04],3,[1.53e-02 2.60e-03 9.00e-04 9.80e-01 1.20e-03],"{'berlindung': 'berlindung', 'aku': 'aku', 'disemua': 'disemua', 'setan': 'désactivé', 'godaan': 'godaan', 'bangunan': 'bangunan', 'allaah': 'Allah', 'tidak': 'tidak', 'satunya': 'satunya', 'salah': 'mauvais'}",3,3,1.1955,,,,,,,,,
