label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
1,[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa,jaringannya mati Tidak bisa dibuka mobile je mau ke puskesmes trus piye mau Afficher kartu,0.9120302200317384,1,[1.023e-01 8.904e-01 6.000e-04 2.800e-03 4.000e-03],1,[0.1242 0.862  0.0016 0.0044 0.0078],"{'Saya': 'je', 'tunjukkan': 'Afficher'}",1,1,1.6809,0.7772727272727272,0.625,0.9177641003646634,1.0094479545454549,0.7068181818181818,0.15227272727272723,0.07045454545454544,0.7568181818181818
1,"It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.",like a circle of athlète non duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa confortable disini tp atlit sendiri kurang Pas encore Fini bebenah eh salah satu stadion dirusak karna timnya main What a,0.9035244584083556,1,[2.580e-02 9.712e-01 4.000e-04 4.000e-04 2.200e-03],1,[1.759e-01 8.138e-01 5.000e-04 1.800e-03 8.000e-03],"{'Atlit': 'athlète', 'gak': 'non', 'nyaman': 'confortable', 'beres': 'Fini', 'Belum': 'Pas encore'}",1,1,2.6554,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.",Koq Répondre di sebut gak salah hidungnya tambah gede toko sorban kali,0.3580260872840881,1,[6.200e-03 9.618e-01 6.000e-04 7.800e-03 2.360e-02],1,[0.0838 0.8451 0.0013 0.0224 0.0473],{'Ngabalin': 'Répondre'},3,1,1.7868,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],Selamat Siang Sahabat Kiriman tuberculose sudah diterima ya Terima kasih telah confier dan menggunakan layanan kami,0.8395184874534607,4,[0.0031 0.0038 0.0087 0.0013 0.9831],4,[0.0027 0.0024 0.0022 0.0013 0.9914],"{'tsb': 'tuberculose', 'mempercayakan': 'confier'}",4,4,1.1867,,,,,,,,
4,"Di hari ini, yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special.. Makasih mamih, makasih uwa, makasih kakek, makasih [URL]",Di hari yap tepat di tanggal 23 juli dimana mungkin di hari ini la grotte merasa très très Makasih makasih makasih makasih,0.8872270584106445,4,[4.500e-03 4.000e-04 1.130e-02 4.000e-04 9.835e-01],4,[5.300e-03 1.200e-03 3.000e-03 6.000e-04 9.899e-01],"{'gua': 'la grotte', 'sangatsangat': 'très très'}",4,4,0.625,,,,,,,,
1,Buat yang teriak teriak ganti presiden...gimana pulang kampung naik kereta api...bagus kan stasiun kereta....kereta apinya juga bagus ber AC semua...coba 4 tahun yg lalu...banyak copetnyaaahh byk calonyaaahh,Buat yang teriak teriak ganti pulang kampung naik kereta kan stasiun le feu juga bagus ber AC 4 tahun yg pickpocket byk candidat,0.9123231172561646,1,[3.900e-03 9.927e-01 3.000e-04 6.000e-04 2.400e-03],0,[0.4433 0.3292 0.0017 0.008  0.2178],"{'copetnyaaahh': 'pickpocket', 'calonyaaahh': 'candidat', 'apinya': 'le feu'}",4,1,1.3127,,,,,,,,
1,belajar agama yg tuntas jd nga ngarang dalam hidup. Isa saja disebut2 dialquran trus lu mau jelek2in Isa?? Bisa baca alquran ga? [URL],étude agama yg tuntas jd nga ngarang dalam Isa saja disebut2 dialquran trus lu mau jelek2in Bisa baca alquran,0.9535943269729614,1,[1.100e-03 9.958e-01 2.000e-04 1.700e-03 1.200e-03],1,[2.300e-03 9.916e-01 4.000e-04 2.100e-03 3.600e-03],"{'belajar': 'étude', 'jd': 'jd'}",1,1,1.2378,,,,,,,,
4,"Hepibesdey canteeeekk [USERNAME] panjang umur, jadi pribadi yang jauh lebih baik, semoga apa yang di cita-citakan terwujud dan langgeng sama [USERNAME]",Hepibesdey canteeeekk panjang jadi pribadi yang jauh lebih semoga apa yang di terwujud dan langgeng sama,0.9148385524749756,4,[2.000e-03 1.300e-03 1.100e-03 9.000e-04 9.948e-01],4,[2.100e-03 8.000e-04 1.800e-03 8.000e-04 9.945e-01],{'Hepibesdey': 'Hepibesdey'},4,4,2.3027,,,,,,,,
3,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,1.0,1,[0.3463 0.6344 0.0007 0.0108 0.0077],1,[0.3463 0.6344 0.0007 0.0108 0.0077],,0,0,0.04,,,,,,,,
1,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ","Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",1.0,3,[0.0014 0.006  0.0013 0.9879 0.0034],3,[0.0014 0.006  0.0013 0.9879 0.0034],,3,3,0.03,,,,,,,,
3,"Berlajar prosedur bedah sekalian makan sahur ah *buka youtube* *nonton proses bedah dentoalveolar* *ga sanggup makan* *nutup laptop* ""Udahlah makan aja dulu"" *makan sambil deg deg an*",Berlajar procédure opération sekalian makan sahur ah proses opération sanggup makan aja sambil deg deg,0.6423319578170776,3,[1.530e-02 7.000e-04 1.600e-03 9.771e-01 5.300e-03],3,[9.000e-04 5.000e-04 7.000e-04 9.963e-01 1.600e-03],"{'prosedur': 'procédure', 'bedah': 'opération'}",3,3,0.7555,,,,,,,,
4,"Gue kenal org yang lulus lama, kenal yg lulus cepet, lulus b aja, mereka punya waktu dan permasalahan sendiri. Jadi gue gak perlu buru-buru ketika semua yg ada di dalam diri dan di rumah masih messed up. Wol kusut aja masih bisa diusut. KALEM WE ATUH",Gue kenal org yang lulus kenal yg lulus lulus b mereka punya waktu dan permasalahan Alors gue gak perlu ketika semua yg ada di dalam diri dan di rumah masih messed Wol kusut aja masih bisa KALEM NOUS ATUH,0.9695087671279908,4,[0.065  0.0056 0.0013 0.0023 0.9258],4,[0.1413 0.1928 0.0033 0.0042 0.6586],"{'WE': 'NOUS', 'org': 'org', 'Jadi': 'Alors', 'ATUH': 'ATUH'}",2,0,1.1698,,,,,,,,
2,"Yaudah pokoknya makasih kamu udh mau pilih aku jadi kapel kamu, makasih udh percaya,sayang, dan sabar sm aku. Aku sayang sama kamu, semoga kita langgeng sampe tgl 25 di bulan2 berikutnya & seterusnya yaa. Maaf aku belom bisa jadi apa yang kamu idamkan, but i'll try it",Yaudah pokoknya Merci kamu Déjà mau pilih aku jadi chapelle Merci Déjà dan sabar sm Aku sayang sama avec un peu de chance kita langgeng sampe tgl 25 di bulan2 berikutnya seterusnya Maaf aku belom bisa jadi apa yang kamu but try it,0.9338873624801636,2,[1.000e-03 2.000e-04 9.919e-01 1.100e-03 5.800e-03],4,[0.0196 0.0045 0.2346 0.006  0.7352],"{'makasih': 'Merci', 'kapel': 'chapelle', 'semoga': 'avec un peu de chance', 'udh': 'Déjà'}",2,2,0.9228,,,,,,,,
0,"[USERNAME] reply1988, im not robot, fight for my way, its okay thats cinta, goblin itu yg inget kayaknya gua demen mewek terutama drama yg ditinggal meninggal gitu. emang cengeng:')",im not fight for my its okay thats gobelins itu yg inget kayaknya gua aimer mewek terutama drama yg la gauche meninggal emang,0.8318508863449097,0,[0.8837 0.0045 0.0126 0.0332 0.066 ],0,[0.7345 0.0019 0.0131 0.1503 0.1003],"{'ditinggal': 'la gauche', 'goblin': 'gobelins', 'demen': 'aimer'}",0,0,0.8501,,,,,,,,
1,"Isu Kristenisasi itu sama saja dgn isu kebangkitan PKI. Tanpa data, minim fakta dan bilapun ada tak lebih dari oembingkaian di kuar konteks! Isu yg dibuat untuk membangkitkan hantu demi keuntungan politis dan ekonomis.",Isu Kristenisasi itu sama saja dgn isu résurrection Tanpa minim fakta dan chaque fois que ada tak lebih dari encadrement di kuar Isu yg dibuat untuk membangkitkan hantu demi keuntungan politis dan,0.9509322047233582,1,[0.0128 0.9778 0.0015 0.0044 0.0034],1,[1.010e-02 9.834e-01 6.000e-04 3.800e-03 2.100e-03],"{'bilapun': 'chaque fois que', 'kebangkitan': 'résurrection', 'oembingkaian': 'encadrement'}",1,1,1.2797,,,,,,,,
3,"Ngeri banget! Nenek ini mendengar ada suara di dalam lantainya, dan waktu dibuka bener-bener bikin kaget nenek dan petugas yang membukanya.. [URL]",Horreur Nenek ini mendengar ada suara di dalam dan waktu dibuka bikin kaget nenek dan petugas yang,0.9343705773353576,3,[9.000e-04 5.000e-04 1.000e-03 9.962e-01 1.400e-03],3,[1.200e-03 8.000e-04 7.000e-04 9.958e-01 1.400e-03],{'Ngeri': 'Horreur'},3,3,0.6311,,,,,,,,
4,[USERNAME] Lah.. hahahaha.. namany villa salse tp dia hotel trs ada warungnya gt menurut aku bagus sih kak nyaman gt trs nanti naik ke atas ada bird park..,namany villa vendre tp dia hotel trs ada warungnya gt menurut aku bagus sih soeurette confortable gt trs nanti naik ke atas ada bird,0.9141029119491576,4,[5.400e-03 1.300e-03 1.200e-03 9.000e-04 9.913e-01],4,[0.0171 0.0015 0.0025 0.0025 0.9763],"{'nyaman': 'confortable', 'salse': 'vendre', 'kak': 'soeurette'}",4,4,2.0349,,,,,,,,
3,"Kepastian libur krn ikut tanggalan Bank Indonesia. Jd kalo BI libur, yaa ikut libur. Kalo dipaksain masuk nanti bingung sendiri kerjanya gimana","Kepastian libur krn ikut tanggalan Bank Indonesia. Jd kalo BI libur, yaa ikut libur. Kalo dipaksain masuk nanti bingung sendiri kerjanya gimana",1.0,0,[0.7037 0.0361 0.001  0.2353 0.0239],0,[0.7037 0.0361 0.001  0.2353 0.0239],,3,3,0.04,,,,,,,,
4,"The best of ""dongeng sebelum tidur"" mksh teh. Me purple you. Gbu. Mksh dah bikin kobam n baper malem2. Mksh udh bikin aku cinta lg sm couple ini disaat aku dah mau move on. Mksh dh bikin keinginan punya pacarku muncul lagi. Makasih. May Allah always bless you. Aamiin. [USERNAME] [URL]","The best of ""dongeng sebelum tidur"" mksh teh. Me purple you. Gbu. Mksh dah bikin kobam n baper malem2. Mksh udh bikin aku cinta lg sm couple ini disaat aku dah mau move on. Mksh dh bikin keinginan punya pacarku muncul lagi. Makasih. May Allah always bless you. Aamiin. [USERNAME] [URL]",1.0,2,[0.0039 0.0019 0.8638 0.0016 0.1288],2,[0.0039 0.0019 0.8638 0.0016 0.1288],,4,4,0.04,,,,,,,,
0,"Duh...kok sedih yah, naikin berat badan susah tp turunnya mudah bgt puasa seminggu turun 6kg lebih, apalagi sekarang udah puasa ke20an. Celana melorot semua. Ya Allah doaku semoga abis lebaran nanti aku dikasih gemuk kyk ayam negri ... Aminnn... #RecehkanTwitter #kapangemuk",triste naikin berat badan difficile tp turunnya mudah bgt puasa seminggu turun 6kg apalagi sekarang udah puasa Pantalon melorot Ya Allah doaku avec un peu de chance abis Aïd nanti aku dikasih gemuk kyk ayam negri,0.8479597568511963,0,[0.9858 0.0013 0.0013 0.0079 0.0037],0,[0.7831 0.0058 0.0034 0.198  0.0098],"{'sedih': 'triste', 'Celana': 'Pantalon', 'semoga': 'avec un peu de chance', 'lebaran': 'Aïd', 'susah': 'difficile'}",0,0,1.6635,,,,,,,,
0,Siapa sih di dunia yg ngga punya hater? Rasul yg mulia aja punya. Budha aja punya. Nabi Isa aja punya. Nah apalagi eloh ama gueh .... ya kaaan,Siapa sih di dunia yg ngga punya hater? Rasul yg mulia aja punya. Budha aja punya. Nabi Isa aja punya. Nah apalagi eloh ama gueh .... ya kaaan,1.0,1,[2.900e-03 9.933e-01 6.000e-04 1.000e-03 2.200e-03],1,[2.900e-03 9.933e-01 6.000e-04 1.000e-03 2.200e-03],,1,1,0.03,,,,,,,,
1,saya ganteng tidak-suka mati saja kamu,saya ganteng tidak-suka mati saja kamu,1.0,2,[0.2269 0.1023 0.6074 0.0369 0.0265],2,[0.2269 0.1023 0.6074 0.0369 0.0265],,2,2,0.03,,,,,,,,
1,Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*,Sedap kali kau ya bobok dikasur ku. Aku tidur kau ikut tidur. Mau jadi apa kau. *Bacanya pake logat mamak dahlia di Keluarga Badak*,1.0,2,[0.0167 0.0053 0.9062 0.0077 0.0642],2,[0.0167 0.0053 0.9062 0.0077 0.0642],,2,2,0.03,,,,,,,,
0,"beli kaos banyak dengan ukuran yg udah downgrade, kucariin kok ngga ada ternyata masuk ke lemari Bapak, mbak ART ku kayaknya ga notice aku udah kurusan.",beli kaos banyak dengan ukuran yg udah kucariin kok ngga ada ternyata masuk ke lemari mbak ART ma peut être ga notice aku udah,0.9541952610015868,0,[0.8856 0.0049 0.0014 0.0055 0.1026],0,[9.188e-01 1.280e-02 6.000e-04 3.700e-03 6.400e-02],"{'kayaknya': 'peut être', 'ku': 'ma'}",0,0,0.7358,,,,,,,,
1,krn jujur ga lg2 dihina remehin hina sodaraw dari pihak mama gw..ada sepupu setan dengkii smua si lina gw sumpahin segera mampus sok kaya belagu merasa kaya bgt kali norak ga lama lg kebongkar dia tipu2annya mau liatin aja bakal seterusnya sukses dia ahahhah najisin tuh sepupu,krn jujur ga lg2 dihina remehin hina sodaraw dari pihak mama sepupu setan dengkii tout le monde si lina gw jurer segera mampus sok kaya belagu merasa kaya bgt kali norak ga lama lg exposé dia tipu2annya mau liatin aja bakal seterusnya sukses dia ahahahaha impur tuh sepupu,0.9661673307418824,1,[2.700e-03 9.942e-01 2.000e-04 9.000e-04 2.000e-03],1,[4.200e-03 9.902e-01 2.000e-04 1.200e-03 4.200e-03],"{'sumpahin': 'jurer', 'smua': 'tout le monde', 'ahahhah': 'ahahahaha', 'najisin': 'impur', 'kebongkar': 'exposé', 'lg': 'lg'}",1,1,2.7872,,,,,,,,
4,"Bahaha.. dia ke kasir after me. Sambil ngangkat keresek belanjaanku, masih sempet liat mas nya nyodorin barang belanjaannya",dia ke kasir after Sambil ngangkat keresek masih avoir le temps liat mas nya donne-le barang belanjaannya,0.815162718296051,4,[6.700e-03 7.000e-04 2.600e-03 6.000e-04 9.894e-01],4,[0.447  0.0119 0.014  0.0087 0.5185],"{'nyodorin': 'donne-le', 'sempet': 'avoir le temps'}",4,4,0.8743,,,,,,,,
4,"Bahagia itu dekat, seperti I cinta the way you say Good Morning. So, say it every single day to me ya.. Cm mau ngingetin, jika satu org sdh mulai pudar kepeduliannya, jgn pernah takut, krna diluar sana akan ada org yg lbh peduli sama km, as long as you do something good jg.","Bahagia itu dekat, seperti I cinta the way you say Good Morning. So, say it every single day to me ya.. Cm mau ngingetin, jika satu org sdh mulai pudar kepeduliannya, jgn pernah takut, krna diluar sana akan ada org yg lbh peduli sama km, as long as you do something good jg.",1.0,2,[1.800e-03 3.000e-04 9.901e-01 1.500e-03 6.300e-03],2,[1.800e-03 3.000e-04 9.901e-01 1.500e-03 6.300e-03],,2,2,0.04,,,,,,,,
