label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
1,[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa,jaringannya mati Ora bisa dibuka mobile Saya mau ke puskesmes trus piye mau nuduhake kartu,0.8982372283935547,1,[0.1669 0.8139 0.001  0.0168 0.0014],1,[1.990e-02 9.741e-01 5.000e-04 4.500e-03 1.000e-03],"{'piye': 'piye', 'tunjukkan': 'nuduhake', 'Tidak': 'Ora', 'mobile': 'mobile'}",1,1,5.0745,0.7022727272727273,0.4863636363636364,0.9154938522387636,2.398869545454545,0.615909090909091,0.21590909090909088,0.08636363636363631,0.6659090909090909
1,"It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.","It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.",1.0,0,[0.867  0.1209 0.0014 0.0079 0.0028],0,[0.867  0.1209 0.0014 0.0079 0.0028],,1,1,0.03,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.",Koq Ngabalin di sebut ora salah hidungnya tambah gede toko sorban kali,0.3436436951160431,1,[3.000e-03 9.929e-01 7.000e-04 1.200e-03 2.200e-03],1,[1.520e-02 9.787e-01 6.000e-04 1.300e-03 4.200e-03],"{'Koq': 'Koq', 'toko': 'toko', 'gak': 'ora'}",1,1,1.3582,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],seneng Siang Sahabat Kiriman tsb sudah ketompo ya Terima tresna telah ngandelake dan menggunakan layanan kami,0.8062614798545837,4,[4.800e-03 8.000e-04 3.400e-03 7.000e-04 9.902e-01],4,[5.200e-02 4.400e-03 1.900e-03 9.000e-04 9.408e-01],"{'mempercayakan': 'ngandelake', 'diterima': 'ketompo', 'kasih': 'tresna', 'Selamat': 'seneng'}",4,4,2.0493,,,,,,,,
4,"Di hari ini, yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special.. Makasih mamih, makasih uwa, makasih kakek, makasih [URL]",Di hari ya wis tepat di tanggal 23 juli ngendi mungkin di hari ini gua merasa sangatsangat Matur nuwun makasih makasih makasih,0.8862287998199463,4,[4.900e-03 6.000e-04 1.333e-01 1.500e-03 8.597e-01],4,[0.0947 0.0017 0.0054 0.0013 0.8969],"{'yap': 'ya wis', 'Makasih': 'Matur nuwun', 'dimana': 'ngendi', 'tanggal': 'tanggal'}",4,4,2.4077,,,,,,,,
1,Buat yang teriak teriak ganti presiden...gimana pulang kampung naik kereta api...bagus kan stasiun kereta....kereta apinya juga bagus ber AC semua...coba 4 tahun yg lalu...banyak copetnyaaahh byk calonyaaahh,Buat yang bengok-bengok bengok-bengok ganti pulang kampung naik sepur kan stasiun apinya juga bagus ber AC 4 tahun yg copet byk calonyaaahh,0.957485556602478,1,[0.0082 0.9652 0.0013 0.0017 0.0235],1,[0.1163 0.6652 0.0021 0.0416 0.1748],"{'teriak': 'bengok-bengok', 'stasiun': 'stasiun', 'copetnyaaahh': 'copet', 'kereta': 'sepur', 'byk': 'byk', 'AC': 'AC'}",1,1,3.9266,,,,,,,,
1,belajar agama yg tuntas jd nga ngarang dalam hidup. Isa saja disebut2 dialquran trus lu mau jelek2in Isa?? Bisa baca alquran ga? [URL],belajar agama kang tuntas jd ora ngarang dalam Punika saja disebut2 dialquran trus lu mau jelek2in Bisa baca alquran,0.8529496788978577,1,[0.0247 0.9614 0.001  0.0115 0.0014],1,[4.280e-02 9.474e-01 7.000e-04 5.700e-03 3.400e-03],"{'lu': 'lu', 'Isa': 'Punika', 'yg': 'kang', 'jd': 'jd', 'agama': 'agama', 'nga': 'ora'}",1,1,2.8127,,,,,,,,
4,"Hepibesdey canteeeekk [USERNAME] panjang umur, jadi pribadi yang jauh lebih baik, semoga apa yang di cita-citakan terwujud dan langgeng sama [USERNAME]",Hepibesdey canteeeekk panjang jadi pribadi yang jauh lebih semoga apa yang di terwujud dan langgeng sama,0.9148385524749756,4,[1.000e-03 8.000e-04 1.080e-02 2.100e-03 9.854e-01],4,[1.600e-03 7.000e-04 5.400e-03 1.600e-03 9.908e-01],"{'Hepibesdey': 'Hepibesdey', 'canteeeekk': 'canteeeekk'}",4,4,3.3968,,,,,,,,
3,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,1.0,1,[0.3165 0.6664 0.0016 0.0059 0.0097],1,[0.3165 0.6664 0.0016 0.0059 0.0097],,1,1,0.03,,,,,,,,
1,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ","Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",1.0,3,[0.0393 0.2046 0.1501 0.603  0.003 ],3,[0.0393 0.2046 0.1501 0.603  0.003 ],,3,3,0.03,,,,,,,,
