label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig
1,[USERNAME] jaringannya mati ya? Tidak bisa dibuka mobile jkn. Saya mau ke puskesmes trus piye mau tunjukkan kartu elektoniknya? #kecewa,USERNAME jaringannya meninggal ya Tidak bisa dibuka mobile jkn Saya mau ke puskesmes trus piye mau tunjukkan kertas elektoniknya kecewa,0.9650160074234008,1,[0.0151 0.9116 0.0123 0.0499 0.0111],1,[0.0285 0.8695 0.0099 0.0759 0.0162],"{'jaringannya': 'jaringannya', 'USERNAME': 'USERNAME', 'Tidak': 'Tidak', 'ya': 'ya', 'kartu': 'kertas', 'tunjukkan': 'tunjukkan', 'Saya': 'Saya', 'piye': 'piye', 'puskesmes': 'puskesmes', 'mobile': 'mobile', 'mati': 'meninggal', 'jkn': 'jkn'}",1,3,6.88,0.6454545454545455,0.4727272727272727,0.9583866252140564,3.68875,0.5454545454545454,0.17272727272727278,0.10000000000000009,0.5204545454545455
1,"It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.","It's like a circle of stupidity. Atlit gak diurusin, duitnya buat bebenah ini itu biar atlit yang dateng dari luar negri bisa nyaman disini tp atlit sendiri kurang gizi. Belum beres bebenah eh salah satu stadion dirusak ""supporter"" karna timnya (atlit) main jelek. What a moron.",1.0,4,[0.0995 0.0994 0.0089 0.0277 0.7645],4,[0.0995 0.0994 0.0089 0.0277 0.7645],,4,4,0.02,,,,,,,,
1,"[USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] [USERNAME] Koq Ngabalin di sebut tokoh, gak salah tuh, hidungnya tambah gede ntar, toko sorban kali ya.",USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME USERNAME Koq Ngabalin di sebut pelakon gak mengekol tuh hidungnya tambah gede ntar toko sorban kes ya,0.97020024061203,1,[0.1002 0.7372 0.0062 0.1125 0.0439],1,[0.0754 0.7349 0.0129 0.1363 0.0405],"{'USERNAME': 'USERNAME', 'kali': 'kes', 'sorban': 'sorban', 'Ngabalin': 'Ngabalin', 'tuh': 'tuh', 'ntar': 'ntar', 'gede': 'gede', 'salah': 'mengekol', 'tokoh': 'pelakon', 'hidungnya': 'hidungnya'}",1,0,4.45,,,,,,,,
4,[USERNAME] Selamat Siang Sahabat Pos. Kiriman tsb sudah diterima ya sahabat. Terima kasih telah mempercayakan dan menggunakan layanan kami :) ^FD [URL],USERNAME Selamat pukul kolega komunikasi keluaran tsb sudah diterima ya sahabat membiarkan menyayangi telah mempercayakan dan menggunakan pekerjaan kami URL,0.9157739877700806,4,[0.0186 0.0157 0.0103 0.0062 0.9492],0,[0.3768 0.3108 0.0159 0.0507 0.2458],"{'URL': 'URL', 'Siang': 'pukul', 'kasih': 'menyayangi', 'Terima': 'membiarkan', 'ya': 'ya', 'tsb': 'tsb', 'mempercayakan': 'mempercayakan', 'Sahabat': 'kolega', 'diterima': 'diterima', 'Kiriman': 'keluaran', 'Pos': 'komunikasi', 'layanan': 'pekerjaan'}",0,4,4.98,,,,,,,,
4,"Di hari ini, yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special.. Makasih mamih, makasih uwa, makasih kakek, makasih [URL]",Di hari ini yap tepat di tanggal 23 juli dimana mungkin di hari ini gua merasa sangatsangat special Makasih mamih makasih uwa makasih kakek makasih URL,1.0,4,[0.0999 0.0066 0.0238 0.0112 0.8586],4,[0.1028 0.0142 0.0113 0.0139 0.8578],"{'special': 'special', 'mamih': 'mamih', 'dimana': 'dimana', 'makasih': 'makasih', 'uwa': 'uwa', 'Di': 'Di', 'gua': 'gua', 'URL': 'URL', 'juli': 'juli', 'sangatsangat': 'sangatsangat', 'kakek': 'kakek', '23': '23'}",4,4,5.11,,,,,,,,
1,Buat yang teriak teriak ganti presiden...gimana pulang kampung naik kereta api...bagus kan stasiun kereta....kereta apinya juga bagus ber AC semua...coba 4 tahun yg lalu...banyak copetnyaaahh byk calonyaaahh,Buat yang berkata berkata berbalik presidium gimana pulang kawasan naik lori menyala tumbuh kan stasiun lori lori apinya juga tumbuh ber AC semua berkesan 4 tahun yg lalu banyak copetnyaaahh byk calonyaaahh,0.8398464918136597,1,[0.0138 0.9443 0.0082 0.0168 0.0168],1,[0.0545 0.7171 0.008  0.0254 0.195 ],"{'presiden': 'presidium', 'calonyaaahh': 'calonyaaahh', 'bagus': 'tumbuh', 'teriak': 'berkata', 'ganti': 'berbalik', 'kereta': 'lori', 'yg': 'yg', 'AC': 'AC', 'apinya': 'apinya', 'gimana': 'gimana', 'coba': 'berkesan', '4': '4', 'kampung': 'kawasan', 'byk': 'byk', 'api': 'menyala'}",1,4,5.33,,,,,,,,
1,belajar agama yg tuntas jd nga ngarang dalam hidup. Isa saja disebut2 dialquran trus lu mau jelek2in Isa?? Bisa baca alquran ga? [URL],belajar institusi yg kala jd nga ngarang dalam merisik Isa saja disebut2 dialquran trus logam mau jelek2in Isa Bisa berkata alquran ga URL,0.9421004056930542,1,[0.0216 0.9109 0.0142 0.0184 0.0348],1,[0.0712 0.871  0.0052 0.0188 0.0338],"{'dialquran': 'dialquran', 'Isa': 'Isa', 'ga': 'ga', 'jelek2in': 'jelek2in', 'lu': 'logam', 'disebut2': 'disebut2', 'URL': 'URL', 'trus': 'trus', 'jd': 'jd', 'agama': 'institusi', 'tuntas': 'kala', 'hidup': 'merisik', 'baca': 'berkata', 'alquran': 'alquran', 'yg': 'yg'}",1,1,4.98,,,,,,,,
4,"Hepibesdey canteeeekk [USERNAME] panjang umur, jadi pribadi yang jauh lebih baik, semoga apa yang di cita-citakan terwujud dan langgeng sama [USERNAME]",Hepibesdey canteeeekk USERNAME panjang kumpulan jadi pribadi yang jauh lebih baik semoga apa yang di mengamuk dan langgeng sama USERNAME,0.9844576120376588,4,[0.0209 0.0213 0.0086 0.0066 0.9427],4,[0.027  0.0697 0.0091 0.0076 0.8865],"{'canteeeekk': 'canteeeekk', 'semoga': 'semoga', 'terwujud': 'mengamuk', 'USERNAME': 'USERNAME', 'langgeng': 'langgeng', 'umur': 'kumpulan', 'pribadi': 'pribadi'}",4,4,4.57,,,,,,,,
3,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,Kok banyak yaa di kabupaten w anak muda yg mendaftar caleg apa mereka bisa mewakili aspirasi rakyat padahal tempat nongkrongnya di cafe/restoran mewah bukan warung di tengah kampung,1.0,1,[0.0704 0.6283 0.007  0.0207 0.2736],1,[0.0704 0.6283 0.007  0.0207 0.2736],,1,1,0.02,,,,,,,,
1,"Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ","Gue emang cuek sih , bgt bgt malah tp kl ada yg buat risih atau gak nyaman ya hati2 aja lah pokoknya.. Jangan sampe gue ajak nongkrong breng ",1.0,0,[0.653  0.1593 0.0231 0.0933 0.0713],0,[0.653  0.1593 0.0231 0.0933 0.0713],,0,0,0.02,,,,,,,,
