label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),adv_pred,adv_pred_on_orig,running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s),adv_training,delta_acc,delta_adv,acc_adv_training_on_orig,best_epoch
2,"Pixy ini kok lama-lama gemesim yaaaa. Setelah jatuh cinta sama lip cream nya, kayak nya bakal jatih cinta sama yang lain. Huft [URL]",Pixy ini kok gemesim Setelah jatuh cinta sama lip cream kayak nya bakal jatih cinta sama yang Huft,0.940214991569519,2,[2.870e-02 7.000e-04 9.422e-01 2.300e-03 2.610e-02],2,[0.4057 0.0039 0.5782 0.007  0.0052],"{'pixy': 'pixy', 'kayak': 'kayak', 'lip': 'lip', 'cinta': 'cinta', 'setelah': 'setelah', 'huft': 'huft', 'jatih': 'jatih'}",2,4,0.6287,0.7204545454545455,0.6045454545454545,0.9449161505157296,0.2390543181818181,0.6909090909090909,0.11590909090909096,-0.08636363636363642,0.5522727272727272,6.0
3,Penyakit hepatitis B 100x lebih infeksius dari HIV/AIDS Duhh serem! Dan belum ada obatnya.,Penyakit hepatitis B 100x lebih infeksius dari Duhh Dan belum ada,0.9448561668395996,3,[0.0065 0.0011 0.0027 0.9869 0.0027],0,[0.9327 0.0018 0.0025 0.0598 0.0032],{'duhh': 'duhh'},0,3,0.3522,,,,,,,,,
3,[USERNAME] [USERNAME] [USERNAME] Gw lebih khawatir lg kalo Ahok jd jurkamnya Jokowi bro. Nemo movement malah berbalik jd ikon punya Jokowi. Persis kejadian 212 yg jd panggung Jkw,Gw lebih khawatir lg kalo Ahok jd jurkam Jokowi Nemo movement malah berbalik jd ikon punya Persis kajadian 212 yg jd panggung Jkw,0.8829764127731323,3,[0.0031 0.0116 0.001  0.9829 0.0014],3,[0.0051 0.0492 0.0015 0.9421 0.0022],"{'jurkamnya': 'jurkam', 'jkw': 'jkw', 'kalo': 'kalo', 'kejadian': 'kajadian', 'jd': 'jd', 'movement': 'movement', 'nemo': 'nemo', 'lg': 'lg', 'panggung': 'panggung', 'yg': 'yg'}",3,1,1.2015,,,,,,,,,
1,"Kemerdekaan adalah hak segala bangsa ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sbgmn kita menutup mata terhadap Penjajahan Yaman dan Qatar.Artinya standart ganda ...","Kemerdekaan adalah hak segala bangsa ...( Kec Yahudi,Kurdi , Catalonia , Koptik ) sbgmn kita menutup mata terhadap Penjajahan Yaman dan Qatar.Artinya standart ganda ...",1.0,4,[0.2075 0.013  0.0618 0.0124 0.7053],4,[0.2075 0.013  0.0618 0.0124 0.7053],,1,1,0.06,,,,,,,,,
4,"Selamat pak [USERNAME] resmi jadi bapak, sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama tonton pertandingan Liverpool... Biar ngerti sejarah dan kesetiaan haha",Selamat pak resmi jadi sekedar saran sering sering si jagoan dikasih dengar lagu YNWA sama lalajo pertandingan Biar ngerti sajarah dan alus haha,0.927172303199768,4,[1.100e-02 1.100e-03 5.100e-03 5.000e-04 9.823e-01],4,[0.0156 0.0034 0.0017 0.0019 0.9774],"{'haha': 'haha', 'jagoan': 'jagoan', 'sejarah': 'sajarah', 'selamat': 'selamat', 'ynwa': 'ynwa', 'biar': 'biar', 'dengar': 'dengar', 'dikasih': 'dikasih', 'tonton': 'lalajo', 'kesetiaan': 'alus'}",4,1,1.4668,,,,,,,,,
0,"Pas aktip di ig merasa twitter ini tempat melarikan diri. Pas lbh sering mencuit, merasa ig itu mall... aku dangkal, butuh hingar, mau di pasar",Pas aktip di ig merasa twitter ini tempat melarikan Pas lbh sering merasa ig itu aku butuh mau di pasar,0.948068618774414,0,[0.7764 0.2    0.0013 0.0212 0.0011],0,[0.9262 0.0516 0.0036 0.0018 0.0168],"{'aktip': 'aktip', 'pasar': 'pasar', 'lbh': 'lbh', 'pas': 'pas', 'ig': 'ig'}",4,1,0.2578,,,,,,,,,
1,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,Awal nonton cuma 4 orang tenang bgt.. 25 menit film berjalan dan begitu masuk segerombolan alayers lansung bising nya gak ketolong..,1.0,4,[0.0284 0.0054 0.0048 0.0799 0.8816],4,[0.0284 0.0054 0.0048 0.0799 0.8816],,3,3,0.09,,,,,,,,,
0,"Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda","Bukan gw yang ga mau ikut bukber, tapi dompet yang protes ""bukber mulu lu gw ga di isi isi, dompet gendutin, badan lu kurusin jangan kebalik"" Oke sip besok ku lembur baghai qhuda",1.0,1,[7.940e-02 9.059e-01 9.000e-04 1.600e-03 1.230e-02],1,[7.940e-02 9.059e-01 9.000e-04 1.600e-03 1.230e-02],,4,4,0.1,,,,,,,,,
3,jadi takut buat nikah...buat punya anak...takut kalo saya nikah saya ga bisa bahagiain pasangan...takut kalo punya anak nanti saya banding bandingin...,jadi takut buat punya kalo saya nikah saya ga bisa bahagiain kalo punya anaking nanti saya banding,0.97053062915802,3,[0.0013 0.0025 0.0057 0.9893 0.0013],3,[0.0021 0.0046 0.0028 0.9892 0.0013],"{'bahagiain': 'bahagiain', 'anak': 'anaking', 'kalo': 'kalo', 'ga': 'ga'}",3,3,0.361,,,,,,,,,
4,"BTW, salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan udang. Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua emotionally. Well done",salut dengan siapapun yang bikin ad Tokopedia yang cerita masa lalu seseorang tentang nabung buat makan Dengan narasi yang cukup simple tapi bisa langsung ngena ke gua Well done,0.9728268384933472,4,[4.300e-03 8.000e-04 5.200e-03 1.100e-03 9.885e-01],4,[0.0034 0.0016 0.0044 0.0017 0.989 ],"{'salut': 'salut', 'done': 'done', 'nabung': 'nabung', 'ngena': 'ngena', 'simple': 'simple', 'langsung': 'langsung', 'ad': 'ad', 'gua': 'gua', 'tokopedia': 'tokopedia'}",4,4,0.393,,,,,,,,,
