label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
4,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF #ReturnOfTheLittlePrince #HappyHeeChulDay,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF,0.9768531918525696,4,[0.062  0.0087 0.0132 0.0115 0.9046],0,[0.4882 0.0453 0.0258 0.0419 0.3989],{'biasku': 'biasku'},1.2796,0.8653791536495313,0.6495313831297926,0.9309707223835807,0.8140956830445896
1,"[USERNAME] [USERNAME] Dari pertama [USERNAME] menduduki bangku jabatan anda, rakyat belum pernah mendengar dan melihat hasil kerja dan prestasi nyata yang anda berikan semasa menduduki bangku jabatan.Coba tanya Kenapa [USERNAME] ? Abdi rakyat butuh seoran",Dari pertama menduduki bangku jabatan rakyat belum pernah mendengar dan melihat hasil kerja dan kinerja nyata yang anda berikan semasa menduduki bangku tanya Nah Abdi rakyat butuh seoran,0.8108317255973816,1,[0.0162 0.9201 0.0107 0.0407 0.0123],1,[0.1877 0.671  0.0136 0.0538 0.0739],"{'Kenapa': 'Nah', 'prestasi': 'kinerja'}",0.9527,,,,
3,"yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ","yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ",1.0,4,[0.194  0.0095 0.1566 0.0159 0.624 ],4,[0.194  0.0095 0.1566 0.0159 0.624 ],,0.11,,,,
3,"Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann","Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann",1.0,0,[0.5712 0.0347 0.0117 0.1903 0.1922],0,[0.5712 0.0347 0.0117 0.1903 0.1922],,0.12,,,,
1,"temen2 masa kecil yang turned out being asshole itu kalo cewe jadi ukhti2 hijrah kalo cowo jadi abdi negara, rasanya semua statement ku di sosmed pasti yang menyangkal orang2 kek gitu, parahnya lagi kalo mereka pacaran bangsat",temen2 masa kecil yang turned out being asshole itu kalo cewe jadi ukhti2 hijrah kalo cowo jadi abdi rasanya semua statement ku di sosmed pasti yang menyangkal orang2 kek parahnya lagi kalo mereka pacaran Bajingan,0.9911081194877625,1,[0.0187 0.9403 0.009  0.0195 0.0125],1,[0.034  0.9168 0.0077 0.0274 0.0141],"{'bangsat': 'Bajingan', 'cowo': 'cowo', 'cewe': 'cewe'}",0.7137,,,,
0,"Terkadang apa yang kau dapati dan miliki saat ini, ada orang lain yang menginginkanya juga. Apapun itu. Karena gak semua beban bisa di tanggung oleh seorang gantleman. Dialog Dini Hari.",Sakapeung apa yang kau dapati dan miliki saat ada orang lain yang menginginkanya Apapun Karena gak semua beban bisa di tanggung oleh seorang Dialog Dini,0.9582581520080566,0,[0.6203 0.0164 0.0265 0.0522 0.2846],0,[0.7363 0.079  0.0246 0.0533 0.1069],"{'Dialog': 'Dialog', 'Terkadang': 'Sakapeung'}",2.2823,,,,
3,"TAMSIL ISLAM NUSANTARA. Karena kau cuma tiang yang dipancang tergesa-gesa kemarin sore dan pangkalmu cuma dangkal-dangkal saja ditanam, maka engkau jadi takut setengah mati pada angin. Bahkan semilir yang segar pun kau caci dan kau kutuki.",TAMSIL ISLAM sabab kau cuma tiang yang dipancang kemarin sore dan pangkalmu cuma saja maka engkau jadi takut setengah mati pada Komo semilir yang segar pun kau caci dan kau,0.9734078645706177,3,[0.014  0.0231 0.0211 0.9268 0.015 ],3,[0.0133 0.0162 0.0168 0.9397 0.0139],"{'Karena': 'sabab', 'Bahkan': 'Komo', 'ISLAM': 'ISLAM'}",1.0234,,,,
1,"[USERNAME] Skrg gini saja. Sy balik pertanyaannya. Bolehkah kah sy yg bukan Mahasiswa UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs lainnya? Bukan persoalan Ada larangan atau tidak. Tapi apa Gunanya Saya ikut Perkuliahan, kalo Saya n",Skrg gini Sy balik Bolehkah kah sy yg bukan mahasiswa UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs Bukan persoalan Ada larangan atau Tapi apa ngagunakeun hamba ikut kalo hamba n,0.9631885886192322,1,[0.032  0.9143 0.006  0.0386 0.0091],1,[0.3243 0.5477 0.0091 0.0792 0.0397],"{'Mahasiswa': 'mahasiswa', 'Saya': 'hamba', 'Sy': 'Sy', 'Gunanya': 'ngagunakeun'}",0.8098,,,,
2,"Kalo kamuuuuuu, kamuu itu specialll. Cintanya juga ga kalah kok sama yang lain. Karena sebenernya bagi aku kalian itu satu. Jadi, cinta satu cinta semua. [URL]",Kalo kamuu itu Cintanya juga ga kalah kok sama yang Karena sebenernya bagi aku kalian itu cinta satu cinta,0.9703686237335205,2,[0.0114 0.011  0.9534 0.0124 0.0117],2,[0.0176 0.0101 0.9527 0.0118 0.0079],{'cinta': 'cinta'},1.0358,,,,
4,Kasarnya dia bilang kalo pake lg dengerin musik yg kluar slalu musiknya Shinhwa. Bikin pengen joget wkwk xD. Itu namanya autoreaction sih xD [URL],Kasarnya dia bilang kalo pake lg dengerin musik yg kluar slalu musiknya Bikin pengen joget wkwk Ieu namanya autoreaction sih xD,0.9435393810272217,4,[0.0286 0.02   0.0092 0.0089 0.9333],4,[0.0423 0.0426 0.0083 0.0131 0.8936],"{'xD': 'xD', 'wkwk': 'wkwk', 'Itu': 'Ieu', 'musik': 'musik'}",1.3,,,,
0,[USERNAME] Gua kelas 1sd bawa hp karna buat hubungin mama. Tau tau dicolong temen. Gua diem aja bego emg. Bibi kantin ngabarin nyokap gua dan lgsg datang lah mama trs bapanya minta maaf. Eh beberapa hari kemudian anaknya pindah sklh. Ya,Gua kelas 1sd mawa hp karna buat kontak Tau tau dicolong Gua diem aja bodo Bibi kantin ngabarin nyokap gua dan lgsg datang lah mama trs bapanya minta Eh beberapa hari kemudian anaknya pindah Ya,0.9650315642356873,0,[0.5824 0.071  0.02   0.1077 0.2189],0,[0.6267 0.0623 0.0323 0.0888 0.1898],"{'hubungin': 'kontak', 'bawa': 'mawa', 'bego': 'bodo', 'trs': 'trs'}",0.7313,,,,
2,"[USERNAME] ""Cinta tak butuh pengorbanan. Pada saat kau merasa berkorban, pada saat itu cintamu mulai pudar."" Ini wejangan dari mbah [USERNAME]",tak peryogi Pada saat kau merasa pada saat itu cintamu mulai Ini wejangan dari mbah,0.868177592754364,2,[0.0353 0.0177 0.9004 0.0336 0.013 ],2,[0.1007 0.006  0.8378 0.0458 0.0096],{'butuh': 'peryogi'},0.8319,,,,
2,Romantis itu MANIS lebih manis lagi kalo dilakuin orang tg kita SAYANG. Semua bakal terasa seneng dan berbunga bunga wkwk. Seperti ada ribuan kupu kupu terbang yg ada dii perut kalo lagi ada yg ngeromantisin gitu.,Romantis itu MANIS lebih manis lagi kalo dilakuin orang tg kita Semua bakal terasa seneng dan kembangan kembang Seperti ada ribuan kupu kupu terbang yg ada dii perut kalo lagi ada yg ngeromantisin,0.9871023893356323,2,[0.0106 0.0124 0.9473 0.0123 0.0175],2,[0.0982 0.0155 0.7138 0.017  0.1555],"{'berbunga': 'kembangan', 'bunga': 'kembang', 'Romantis': 'Romantis', 'kalo': 'kalo'}",2.1674,,,,
3,tapi ngeri sih ya emang akun gede dengan followers ribuan tuh kalo ngetweet yg jelek atau salah dikit yg hujat langsung banyak AKU TAKUT KALIAN UNFOLLOW AKU AJA PLEASE,tapi sieun sih ya emang akun gede dengan followers ribuan tuh kalo ngetweet yg jelek atau salah dikit yg hujat langsung banyak AKU SIEUN KAMI UNFOLLOW AKU NHAN PUNTEN,0.9647938013076782,3,[0.0128 0.021  0.0166 0.9357 0.0138],1,[0.0401 0.7227 0.0153 0.21   0.0119],"{'TAKUT': 'SIEUN', 'ngeri': 'sieun', 'KALIAN': 'KAMI', 'PLEASE': 'PUNTEN', 'AJA': 'NHAN'}",0.9693,,,,
0,Kapan bandara [USERNAME] 1 di Ambon ada perbaikan dan mungkin renofasi. Melihat ada banyak perkembangan bandara di daerah lain rasanya sudah amat ketinggalan sebagai bandara internasional . [URL],Iraha bandara 1 di Ambon ada perbaikan dan mungkin Melihat ada banyak perkembangan bandara di daerah lain rasanya sudah amat ketinggalan sebagai bandara internasional,0.9335192441940308,0,[0.5771 0.0391 0.014  0.0851 0.2847],0,[0.5667 0.038  0.0204 0.0833 0.2915],"{'ketinggalan': 'ketinggalan', 'Kapan': 'Iraha'}",0.7683,,,,
2,pantesan ada notif di FB. hari ini 4 thn yg lalu video ini bikin gw makin yakin jatuh cinta pada pandangan pertama sama doi an awal adekgemas fever melanda,pantesan ada notif di hari ini 4 thn yg lalu video ini bikin w makin yakin ragrag cinta pada pantoon pertama sama doi an awal adekgemas fever melanda,0.9560663104057312,2,[0.032  0.0047 0.9037 0.014  0.0457],2,[0.0612 0.0081 0.5213 0.018  0.3913],"{'jatuh': 'ragrag', 'gw': 'w', 'pandangan': 'pantoon'}",0.6222,,,,
4,"Jadi sejauh ini, udah ada 6 barang yang ku beli hasil flash salenya bukalapak. OMG dari harga yang Ratusan Ribu yang bahkan aku sbg sahabat misqin tak mampu beli, sekarang kebeli semua wkwkwkwk. Dan masih ada flash sale jam 6 sore, jam 8 malam dan jam 12 malam",Jadi sejauh udah ada 6 barang yang ku beli hasil kilat salenya OMG dari harga yang Ratusan Ribu yang bahkan aku sbg sahabat misqin tak mampu sekarang kebeli semua Dan masih ada kilat sale perkusi 6 perkusi 8 malam dan perkusi 12 malam,0.9017687439918518,4,[0.1439 0.0289 0.0074 0.0146 0.8052],0,[0.4567 0.0554 0.0113 0.0373 0.4392],"{'barang': 'barang', 'jam': 'perkusi', 'flash': 'kilat'}",0.8689,,,,
2,"Semoga sehat selalu, dan yg terpenting selalu sayang dan cinta ama [USERNAME], walaupun gw itu followers baru tp kita bisa saling kenal krn kita keluarga we are family I love you",Semoga sehat dan yg terpenting selalu Dear dan cinta ama walaupun gw itu followers baru tp kita bisa saling nyaho krn kita keluarga we are family I love you,0.9773674011230469,2,[0.0113 0.0077 0.9404 0.0086 0.032 ],2,[0.0107 0.0091 0.9385 0.0091 0.0327],"{'cinta': 'cinta', 'kenal': 'nyaho', 'sayang': 'Dear'}",0.9872,,,,
1,si gendut kalau saya yang suruh ogah jalan! dasar kebo!,si gendut kalau saya yang suruh ogah dasar,0.9192212820053101,1,[0.0151 0.9279 0.0163 0.0145 0.0261],1,[0.0636 0.832  0.0114 0.012  0.0811],{'si': 'si'},0.538,,,,
3,"gue yg dulu bingung knp org bisa trauma berkepanjangan skrg baru sadar setelah ngerasain sendiri, kita ga speak up kdg krn takut dibilang lebay lah boong lah bla bla. ngatasin traumanya aja udh susah tmbh lg di judge org lain jd mending diem.",abdi yg dulu bingung knp org bisa trauma berkepanjangan skrg baru sadar setelah ngerasain kita ga speak up kdg krn sieun dibilang lebay lah boong lah bla ngatasin traumanya aja udh susah tmbh lg di judge org lain jd mending,0.9846750497817993,3,[0.0114 0.0264 0.0123 0.9394 0.0105],3,[0.2682 0.17   0.0125 0.5334 0.0158],"{'takut': 'sieun', 'org': 'org', 'trauma': 'trauma', 'traumanya': 'traumanya', 'gue': 'abdi'}",1.1514,,,,
1,[USERNAME] [USERNAME] gk perlu mnta maap juga kalik.. beda perspektif mah wajar.. yg lebay mah ngapus twit neg bkn bela simic jg tp slama vv gk lapor pulisi bhwa dia udh jadi korban pelecehan mah itu msh tetep urusan private mreka bdua di DM gmn awa,heunteu perlu mnta hampura juga béda perspektif mah yg lebay mah ngapus twit neg bkn bela simic jg tp slama vv heunteu lapor pulisi bhwa dia udh jadi korban pelecehan mah itu msh tetep urusan swasta mreka bdua di DM gmn awa,0.8988457918167114,1,[0.0145 0.9106 0.0115 0.0535 0.0099],1,[0.0553 0.6485 0.0078 0.2784 0.0099],"{'urusan': 'urusan', 'private': 'swasta', 'maap': 'hampura', 'beda': 'béda', 'mah': 'mah', 'gk': 'heunteu'}",0.8893,,,,
0,"[USERNAME] iPhone 7 plus, tiba tiba restart sendiri, trus kadang kadang bootloop ga masuk ke system , dimatikan agak lama, baru kadang bisa masuk system. kenapa bruh",iPhone 7 tiba tiba restart trus Sakapeung Sakapeung bootloop ga masuk ke system dimatikan agak baru Sakapeung bisa masuk kenapa bruh,0.9169046878814697,0,[0.5261 0.0728 0.01   0.307  0.0842],3,[0.339  0.049  0.0124 0.5446 0.055 ],"{'restart': 'restart', 'kadang': 'Sakapeung'}",0.8992,,,,
0,"Wah gila sih, ini lokasinya mirip2 selly oal & dixy, persis pula di pengkolan jalan. Sayang dulu ga ada mas2 british kaya gini. Klo ada, mgkn w seringnya nongkrong di dixy bukan di perpus",Wah gila ini lokasinya mirip2 selly oal sawarga pula di pengkolan Dear dulu ga ada mas2 british kaya Klo mgkn w seringnya nongkrong di dixy bukan di perpus,0.9425890445709229,0,[0.5752 0.1235 0.0132 0.0929 0.1952],1,[0.2315 0.4744 0.0062 0.0912 0.1967],"{'Sayang': 'Dear', 'Klo': 'Klo', 'persis': 'sawarga'}",0.8888,,,,
1,"Ngurusin neraka orang, sampai bikin hastag #CalonPenghuniNeraka, sedangkan sholatlu masih bolong bolong, Al Qur'an mu masih tersimpan rapi di almari, dan uangmu masih belum berkurang untuk sedekah, pikir dong!!!",Ngurusin neraka sampai bikin hastag sedangkan sholatlu masih bolong Al mu masih tersimpan rapih di dan duit masih belum berkurang untuk pikir,0.9226189851760864,1,[0.031  0.9076 0.0105 0.0205 0.0304],1,[0.3423 0.4779 0.0097 0.1262 0.0438],"{'rapi': 'rapih', 'uangmu': 'duit'}",0.8856,,,,
4,"Sama kayak bahagia. Mau gimanapun persepsi orang tentang bahagia, kalau bahagiamu memang beda dari persepsi orang2, itu tetap bahagia kamu. Orang lain gak ngerasain, tapi kamu yg ngerasain ttg bahagia kamu.",Sama kayak Mau gimanapun persepsi orang tentang kalau bahagiamu memang beda dari persepsi itu tetap bahagia Orang lain henteu tapi kamu yg ngerasain ngagunakeun bahagia,0.9525690078735352,4,[0.1065 0.0335 0.1428 0.0112 0.7061],4,[0.4    0.0995 0.0442 0.0188 0.4376],"{'ttg': 'ngagunakeun', 'kayak': 'kayak', 'gak': 'henteu'}",1.1613,,,,
1,"DPRRI pemegang amanah rakyat tetapi selalu membalikan telapak tangan, Dewan yg membuat aturan dan Dewan pula yg melanggar aturan, segelintir Dewan mencoreng amanah rakyat dgn melakukan korupsi, jls bersalah dan selalu berkelit menutupi kesalahan dgn bersandiwara",DPRRI pemegang amanah rakyat tetapi selalu membalikan telapak Papan heueuh membuat aturan dan Papan pula heueuh melanggar segelintir Papan mencoreng amanah rakyat dgn melakukan jls bersalah dan selalu berkelit panutup kesalahan dgn bersandiwara,0.8708165884017944,1,[0.0451 0.9049 0.0078 0.0255 0.0166],1,[0.061  0.8638 0.0088 0.0348 0.0316],"{'Dewan': 'Papan', 'yg': 'heueuh', 'DPRRI': 'DPRRI', 'menutupi': 'panutup'}",0.9952,,,,
1,Belajar jadi oposisi dimana partai ini... kok nyinyir dan provokatif sekali. Ini tanda juga tidak mampu jadi oposisi yg baik. [URL],Belajar jadi oposisi dimana partai kok nyinyir dan provokatif Ini tanda juga tidak mampu jadi oposisi heueuh,0.9559205174446106,1,[0.0418 0.8939 0.0067 0.0218 0.0358],1,[0.1352 0.7897 0.0053 0.0279 0.0419],"{'dimana': 'dimana', 'yg': 'heueuh'}",0.7896,,,,
0,"berita Via Vallen dapet DM dari pemain sepak bola yang terkesan ""menggoda"" atau sexual harassment, liat komennya pada bilang lebay dan gak harus di publish karena hal kek gitu ""biasa aja"" dan parahnya yang nyinyir perempuan juga :') miris","berita Via Vallen dapet DM dari pemain sepak bola yang terkesan ""menggoda"" atau sexual harassment, liat komennya pada bilang lebay dan gak harus di publish karena hal kek gitu ""biasa aja"" dan parahnya yang nyinyir perempuan juga :') miris",1.0,1,[0.2734 0.5639 0.0079 0.0846 0.0702],1,[0.2734 0.5639 0.0079 0.0846 0.0702],,0.14,,,,
0,"Abis jengukin temen yg sakit parah. Terus terenyuh sama kata2nya, ""saya ga takut sama penyakit saya, saya cuma takut ramadhan saya ga dapet berkah"" Ya Allah  Mohon doa, buat kesembuhan temen kantor saya, Tb adriana Pramudya bin tb dasep. [URL]","Abis jengukin temen yg sakit parah. Terus terenyuh sama kata2nya, ""saya ga takut sama penyakit saya, saya cuma takut ramadhan saya ga dapet berkah"" Ya Allah  Mohon doa, buat kesembuhan temen kantor saya, Tb adriana Pramudya bin tb dasep. [URL]",1.0,3,[0.0243 0.014  0.0176 0.9336 0.0105],3,[0.0243 0.014  0.0176 0.9336 0.0105],,0.14,,,,
0,"[USERNAME] Masalahnya banyak bgt sih yg gamau belajar dari sejarah. Padahal sejarah dunia ya gitu2 aja, muter2 disitu. Tapi gue lebih miris sama org yg masih menganggap Saudi dan US adalah dua kubu yg bersebrangan","[USERNAME] Masalahnya banyak bgt sih yg gamau belajar dari sejarah. Padahal sejarah dunia ya gitu2 aja, muter2 disitu. Tapi gue lebih miris sama org yg masih menganggap Saudi dan US adalah dua kubu yg bersebrangan",1.0,1,[0.2934 0.5051 0.0074 0.0561 0.138 ],1,[0.2934 0.5051 0.0074 0.0561 0.138 ],,0.11,,,,
