label,tweet,perturbed_text,perturbed_semantic_sim,pred_label,pred_proba,perturbed_label,perturbed_proba,translated_word(s),running_time(s),before_attack_acc,after_attack_acc,avg_semantic_sim,avg_running_time(s)
4,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF #ReturnOfTheLittlePrince #HappyHeeChulDay,Ini adalah hal yang paling membahagiakan saat biasku foto bersama ELF,0.9768531918525696,4,[6.40e-03 5.00e-04 3.50e-02 1.20e-03 9.57e-01],4,[5.960e-02 7.000e-04 1.399e-01 2.600e-03 7.971e-01],{'foto': 'foto'},1.1023,0.9733030389094007,0.6856006816245385,0.8969489876408362,1.0756814825333711
1,"[USERNAME] [USERNAME] Dari pertama [USERNAME] menduduki bangku jabatan anda, rakyat belum pernah mendengar dan melihat hasil kerja dan prestasi nyata yang anda berikan semasa menduduki bangku jabatan.Coba tanya Kenapa [USERNAME] ? Abdi rakyat butuh seoran",saka pertama mangoni bangku jabatan rakyat belum pernah mendengar dan melihat asil kerja dan prestasi nyata yang anda berikan semasa mangoni bangku tanya Kenapa Abdi rakyat butuh seoran,0.7929466366767883,1,[0.0358 0.9576 0.0023 0.0016 0.0026],0,[0.6577 0.3138 0.008  0.0049 0.0156],"{'kerja': 'kerja', 'butuh': 'butuh', 'menduduki': 'mangoni', 'hasil': 'asil', 'Dari': 'saka'}",0.3483,,,,
3,"yaudah kalo emang belum berani potong rambut pendek ya nanti"" aja kalo emang udah yakin dan bisa nyaman  Selamat beristirahat, jangan lupa berdoa Tidur yg nyenyak & mimpi yg indah Good night cit ",yaudah yen tenan belum berani potong rambut pendek ya aja yen tenan wis yakin dan bisa nyaman Selamat jangan lupa ndedonga Tidur kang nyenyak mimpi kang indah becik wengi cit,0.7976059317588806,3,[0.0521 0.0012 0.1505 0.7246 0.0716],4,[0.061  0.0093 0.0423 0.0636 0.8239],"{'udah': 'wis', 'emang': 'tenan', 'kalo': 'yen', 'night': 'wengi', 'yg': 'kang', 'berdoa': 'ndedonga', 'yaudah': 'yaudah', 'Good': 'becik'}",2.7335,,,,
3,"Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann","Jadi semalam, gw rekap, eh intinya yg gw usahain kerja ternyata zero samsek.. Presentasi jam 16.00, ku baru grasak grusuk jam 13.23. Jiaaaaaaann",1.0,0,[0.4551 0.4017 0.0011 0.1204 0.0217],0,[0.4551 0.4017 0.0011 0.1204 0.0217],,0.09,,,,
1,"temen2 masa kecil yang turned out being asshole itu kalo cewe jadi ukhti2 hijrah kalo cowo jadi abdi negara, rasanya semua statement ku di sosmed pasti yang menyangkal orang2 kek gitu, parahnya lagi kalo mereka pacaran bangsat",temen2 masa kecil yang turned out being bajingan itu yen prawan jadi ukhti2 hijrah yen cowo jadi punggawa rasanya semua statement ku di sosmed pasti yang mbantah orang2 ngemil parahnya lagi yen mereka pacaran bangsat,0.8441202640533447,1,[0.233  0.7497 0.0017 0.0119 0.0037],1,[0.0494 0.9431 0.0021 0.0012 0.0043],"{'menyangkal': 'mbantah', 'abdi': 'punggawa', 'cewe': 'prawan', 'asshole': 'bajingan', 'kalo': 'yen', 'kek': 'ngemil'}",1.9722,,,,
0,"Terkadang apa yang kau dapati dan miliki saat ini, ada orang lain yang menginginkanya juga. Apapun itu. Karena gak semua beban bisa di tanggung oleh seorang gantleman. Dialog Dini Hari.",Kadhangkala apa yang kau katon dan miliki saat ada orang lain yang menginginkanya Apapun Karena gak semua beban bisa di tanggung oleh seorang Dialog awal,0.9523276090621948,0,[9.857e-01 5.000e-04 6.300e-03 5.300e-03 2.200e-03],0,[0.9024 0.078  0.0088 0.0039 0.0069],"{'Terkadang': 'Kadhangkala', 'Dini': 'awal', 'beban': 'beban', 'dapati': 'katon', 'Apapun': 'Apapun'}",0.6789,,,,
3,"TAMSIL ISLAM NUSANTARA. Karena kau cuma tiang yang dipancang tergesa-gesa kemarin sore dan pangkalmu cuma dangkal-dangkal saja ditanam, maka engkau jadi takut setengah mati pada angin. Bahkan semilir yang segar pun kau caci dan kau kutuki.",GAMBAR ISLAM Amarga kau cuma tiang yang stake kemarin sore dan pangkalmu cuma saja maka engkau jadi takut setengah mati pada Bahkan sumilir yang segar pun kau caci dan kau,0.9716529846191406,3,[4.100e-03 1.170e-02 4.600e-03 9.787e-01 9.000e-04],3,[0.0092 0.3089 0.0051 0.6743 0.0024],"{'semilir': 'sumilir', 'dipancang': 'stake', 'Karena': 'Amarga', 'pangkalmu': 'pangkalmu', 'TAMSIL': 'GAMBAR', 'sore': 'sore'}",1.7687,,,,
1,"[USERNAME] Skrg gini saja. Sy balik pertanyaannya. Bolehkah kah sy yg bukan Mahasiswa UMI ikut masuk ruang Kuliah dan mengerjakan Tugas Kuliah sprt Mhs lainnya? Bukan persoalan Ada larangan atau tidak. Tapi apa Gunanya Saya ikut Perkuliahan, kalo Saya n",Skrg gini Sy balik Bolehkah kah sy kang bukan Mahasiswa UMI ikut masuk ruang Kuliah dan mengerjakan kewajiban Kuliah sprt Mhs ora persoalan Ada larangan atau Tapi apa nggunakake aku ikut kalo aku n,0.9286283254623413,1,[0.3304 0.4493 0.0027 0.2145 0.0031],1,[0.2166 0.5773 0.0019 0.1994 0.0048],"{'Bukan': 'ora', 'UMI': 'UMI', 'Tugas': 'kewajiban', 'Mhs': 'Mhs', 'Gunanya': 'nggunakake', 'yg': 'kang', 'Sy': 'Sy', 'Saya': 'aku', 'Kuliah': 'Kuliah', 'kah': 'kah'}",1.5188,,,,
2,"Kalo kamuuuuuu, kamuu itu specialll. Cintanya juga ga kalah kok sama yang lain. Karena sebenernya bagi aku kalian itu satu. Jadi, cinta satu cinta semua. [URL]",Kalo kamuu itu tresnane juga ga ilang kok sama yang Karena sebenernya bagi aku kalian itu cinta satu cinta,0.9616402983665466,2,[1.000e-03 9.000e-04 9.857e-01 1.000e-03 1.150e-02],2,[0.0207 0.0024 0.9715 0.0017 0.0038],"{'kalah': 'ilang', 'ga': 'ga', 'Cintanya': 'tresnane'}",0.726,,,,
4,Kasarnya dia bilang kalo pake lg dengerin musik yg kluar slalu musiknya Shinhwa. Bikin pengen joget wkwk xD. Itu namanya autoreaction sih xD [URL],Kasarnya dia bilang kalo pake lg dengerin musik kang metu slalu musik Bikin pengin nari wkwk Itu namanya autoreaction sih xD,0.9137463569641113,4,[1.900e-03 8.000e-04 1.060e-02 1.000e-03 9.857e-01],4,[0.0105 0.0063 0.0101 0.0019 0.9711],"{'wkwk': 'wkwk', 'autoreaction': 'autoreaction', 'xD': 'xD', 'joget': 'nari', 'kluar': 'metu', 'musiknya': 'musik', 'pengen': 'pengin', 'yg': 'kang'}",0.5086,,,,
